	Playing Time	Performance	Per 90 Minutes	
Rk	Player	Nation	Pos	Squad	Age	Born	MP	Starts	Min	90s	Gls	Ast	G+A	G-PK	PK	PKatt	CrdY	CrdR	Gls	Ast	G+A	G-PK	G+A-PK	Matches
314	Aziel Jackson	us USA	MF	Vancouver W'caps	24-225	2001	10	7	526	5.8	1	1	2	1	0	0	0	0	0.17	0.17	0.34	0.17	0.34	Matches
315	Tomás Jacob	ar ARG	DF,MF	Atlanta Utd	22-047	2004	12	12	1,028	11.4	1	0	1	1	0	0	4	0	0.09	0.00	0.09	0.09	0.09	Matches
316	Ivan Jaime Pajuelo	es ESP	MF,FW	CF Montréal	25-253	2000	12	10	826	9.2	1	1	2	1	0	0	1	0	0.11	0.11	0.22	0.11	0.22	Matches
317	Malik Jakupović	us USA	FW	Philadelphia Union	16-347	2009	4	0	64	0.7	0	0	0	0	0	0	0	0	0.00	0.00	0.00	0.00	0.00	Matches
318	Ian James	us USA	DF	Sporting KC	18-000	2008	10	8	761	8.5	0	0	0	0	0	0	0	0	0.00	0.00	0.00	0.00	0.00	Matches
319	Robin Jansson	se SWE	DF	Orlando City	34-203	1991	9	9	752	8.4	0	0	0	0	0	0	1	0	0.00	0.00	0.00	0.00	0.00	Matches
320	Jack Jasinski	us USA	DF	SJ Earthquakes	22-184	2003	7	4	383	4.3	1	0	1	1	0	0	1	0	0.23	0.00	0.23	0.23	0.23	Matches
321	Danley Jean-Jacques	ht HAI	MF	Philadelphia Union	26-017	2000	14	13	1,150	12.8	2	0	2	2	0	0	5	0	0.16	0.00	0.16	0.16	0.16	Matches
322	Stiven Jimenez	us USA	MF	FC Cincinnati	18-347	2007	1	0	3	0.0	0	0	0	0	0	0	0	0	0.00	0.00	0.00	0.00	0.00	Matches
323	Julio Joao Ortíz	ec ECU	MF	Portland Timbers	30-036	1996	8	4	435	4.8	0	1	1	0	0	0	0	0	0.00	0.21	0.21	0.00	0.21	Matches
324	Herman Johansson	se SWE	MF,DF	FC Dallas	28-233	1997	14	11	996	11.1	0	2	2	0	0	0	2	0	0.00	0.18	0.18	0.00	0.18	Matches
325	Aron John	us USA	MF	Charlotte	20-064	2006	1	0	1	0.0	0	0	0	0	0	0	0	0	0.00	0.00	0.00	0.00	0.00	Matches
Rk	Player	Nation	Pos	Squad	Age	Born	MP	Starts	Min	90s	Gls	Ast	G+A	G-PK	PK	PKatt	CrdY	CrdR	Gls	Ast	G+A	G-PK	G+A-PK	Matches
326	Darius Johnson	gd GRN	MF	SJ Earthquakes	26-083	2000	1	0	28	0.3	0	0	0	0	0	0	0	0	0.00	0.00	0.00	0.00	0.00	Matches
327	Sean Johnson	us USA	GK	D.C. United	37-006	1989	15	15	1,350	15.0	0	0	0	0	0	0	0	0	0.00	0.00	0.00	0.00	0.00	Matches
328	Tate Johnson	us USA	DF	Vancouver W'caps	20-331	2005	12	11	970	10.8	0	0	0	0	0	0	1	0	0.00	0.00	0.00	0.00	0.00	Matches
329	DeJuan Jones	us USA	DF	SJ Earthquakes	28-347	1997	5	5	359	4.0	0	0	0	0	0	0	2	0	0.00	0.00	0.00	0.00	0.00	Matches
330	Malachi Jones	sl SLE	MF	NYCFC	22-256	2003	6	2	218	2.4	0	0	0	0	0	0	1	0	0.00	0.00	0.00	0.00	0.00	Matches
331	Dejan Joveljić	rs SRB	FW	Sporting KC	26-303	1999	14	14	1,240	13.8	6	1	7	6	0	0	0	0	0.44	0.07	0.51	0.44	0.51	Matches
332	Mykhi Joyner	us USA	FW	St. Louis City	19-280	2006	3	0	30	0.3	0	0	0	0	0	0	0	0	0.00	0.00	0.00	0.00	0.00	Matches
333	Preston Judd	us USA	FW	SJ Earthquakes	27-009	1999	15	14	1,183	13.1	11	2	13	11	0	0	4	0	0.84	0.15	0.99	0.84	0.99	Matches
334	Anderson Julio	ec ECU	FW,MF	FC Dallas	30-006	1996	2	0	29	0.3	0	0	0	0	0	0	0	0	0.00	0.00	0.00	0.00	0.00	Matches
335	Sam Junqua	us USA	DF	Real Salt Lake	29-209	1996	12	6	647	7.2	0	0	0	0	0	0	2	0	0.00	0.00	0.00	0.00	0.00	Matches
336	Kristijan Kahlina	hr CRO	GK	Charlotte	33-317	1992	15	15	1,350	15.0	0	0	0	0	0	0	2	0	0.00	0.00	0.00	0.00	0.00	Matches
337	Kaick	br BRA	MF	FC Dallas	20-189	2005	15	12	1,114	12.4	1	1	2	1	0	0	2	0	0.08	0.08	0.16	0.08	0.16	Matches
338	Bernard Kamungo	us USA	MF,DF	FC Dallas	24-156	2002	6	6	511	5.7	0	1	1	0	0	0	0	0	0.00	0.18	0.18	0.00	0.18	Matches
339	Alexandros Katranis	gr GRE	MF,DF	Real Salt Lake	28-033	1998	5	4	334	3.7	0	0	0	0	0	0	1	0	0.00	0.00	0.00	0.00	0.00	Matches
340	Kim Kee-hee	kr KOR	DF	Seattle Sounders	36-328	1989	1	1	62	0.7	0	0	0	0	0	0	0	0	0.00	0.00	0.00	0.00	0.00	Matches
341	Kevin Kelsy	ve VEN	FW	Portland Timbers	21-314	2004	14	9	735	8.2	5	2	7	5	0	0	1	0	0.61	0.24	0.86	0.61	0.86	Matches
342	Deandre Kerr	ca CAN	MF,FW	Toronto FC	23-199	2002	7	4	328	3.6	0	0	0	0	0	0	0	0	0.00	0.00	0.00	0.00	0.00	Matches
343	Hosei Kijima	jp JPN	MF	D.C. United	23-340	2002	3	1	59	0.7	0	0	0	0	0	0	0	0	0.00	0.00	0.00	0.00	0.00	Matches
344	Benjamin Kikanovic	us USA	DF	SJ Earthquakes	26-151	2000	12	12	1,019	11.3	0	0	0	0	0	0	4	0	0.00	0.00	0.00	0.00	0.00	Matches
345	Peter Kingston	us USA	MF,DF	Seattle Sounders	24-327	2001	9	2	244	2.7	0	0	0	0	0	0	3	0	0.00	0.00	0.00	0.00	0.00	Matches
346	Klauss	br BRA	FW	LA Galaxy	29-097	1997	8	7	546	6.1	5	0	5	5	0	0	0	0	0.82	0.00	0.82	0.82	0.82	Matches
347	Eric Klein	us USA	MF	NE Revolution	19-198	2006	5	0	22	0.2	0	0	0	0	0	0	0	0	0.00	0.00	0.00	0.00	0.00	Matches
348	Jordan Knight	ca CAN	DF	Nashville SC	23-358	2002	2	0	9	0.1	0	0	0	0	0	0	0	0	0.00	0.00	0.00	0.00	0.00	Matches
349	Ethan Kohler	us USA	DF,MF	NE Revolution	21-017	2005	10	9	812	9.0	0	0	0	0	0	0	1	0	0.00	0.00	0.00	0.00	0.00	Matches
350	Žan Kolmanič	si SVN	DF	Austin FC	26-095	2000	7	2	264	2.9	0	0	0	0	0	0	0	0	0.00	0.00	0.00	0.00	0.00	Matches
Rk	Player	Nation	Pos	Squad	Age	Born	MP	Starts	Min	90s	Gls	Ast	G+A	G-PK	PK	PKatt	CrdY	CrdR	Gls	Ast	G+A	G-PK	G+A-PK	Matches
351	Stas Korzeniowski	us USA	FW	Philadelphia Union	23-127	2003	6	1	140	1.6	0	1	1	0	0	0	0	0	0.00	0.64	0.64	0.00	0.64	Matches
352	Theodore Ku-Dipietro	us USA	FW,MF	Colorado Rapids	24-129	2002	4	0	95	1.1	0	0	0	0	0	0	0	0	0.00	0.00	0.00	0.00	0.00	Matches
353	Willy Kumado	gh GHA	MF	San Diego FC	23-233	2002	2	0	24	0.3	0	0	0	0	0	0	0	0	0.00	0.00	0.00	0.00	0.00	Matches
354	Keisuke Kurokawa	jp JPN	DF	D.C. United	29-054	1997	15	15	1,337	14.9	0	3	3	0	0	0	3	0	0.00	0.20	0.20	0.00	0.20	Matches
355	Benjamín Kuscevic	cl CHI	DF	Toronto FC	30-035	1996	6	6	469	5.2	0	0	0	0	0	0	2	0	0.00	0.00	0.00	0.00	0.00	Matches
356	Ezekiel Kwame Alladoh	gh GHA	FW	Philadelphia Union	20-266	2005	13	5	561	6.2	0	1	1	0	0	0	1	1	0.00	0.16	0.16	0.00	0.16	Matches
357	Luca de la Torre	us USA	MF	Charlotte	28-014	1998	11	4	414	4.6	0	1	1	0	0	0	0	0	0.00	0.22	0.22	0.00	0.22	Matches
358	Mathías Laborda	uy URU	DF	Vancouver W'caps	26-264	1999	13	12	1,102	12.2	3	2	5	3	0	0	1	0	0.25	0.16	0.41	0.25	0.41	Matches
359	Ayoub Lajhar		DF	FC Cincinnati			4	0	23	0.3	0	0	0	0	0	0	1	0	0.00	0.00	0.00	0.00	0.00	Matches
360	Luca Langoni	ar ARG	MF,FW	NE Revolution	24-117	2002	12	10	807	9.0	3	6	9	3	0	0	1	0	0.33	0.67	1.00	0.33	1.00	Matches
361	Oliver Larraz	us USA	MF	Vancouver W'caps	24-263	2001	9	2	200	2.2	0	0	0	0	0	0	3	0	0.00	0.00	0.00	0.00	0.00	Matches
362	Richie Laryea	ca CAN	DF,MF	Toronto FC	31-150	1995	9	9	810	9.0	2	1	3	2	0	0	2	0	0.22	0.11	0.33	0.22	0.33	Matches
363	Ariel Lassiter	cr CRC	FW	Portland Timbers	31-252	1994	9	1	184	2.0	2	1	3	2	0	0	1	0	0.98	0.49	1.47	0.98	1.47	Matches
364	Emmanuel Latte Lath	ci CIV	FW	Atlanta Utd	27-156	1999	13	10	899	10.0	2	2	4	2	0	0	2	0	0.20	0.20	0.40	0.20	0.40	Matches
365	Beau Leroux	us USA	MF	SJ Earthquakes	22-279	2003	14	13	1,076	12.0	2	3	5	2	0	1	2	0	0.17	0.25	0.42	0.17	0.42	Matches
366	Ondřej Lingr	cz CZE	FW,MF	Houston Dynamo	27-242	1998	12	4	381	4.2	0	1	1	0	0	0	0	1	0.00	0.24	0.24	0.00	0.24	Matches
367	Hugo Lloris	fr FRA	GK	LAFC	39-162	1986	12	12	1,080	12.0	0	0	0	0	0	0	0	0	0.00	0.00	0.00	0.00	0.00	Matches
368	Saba Lobzhanidze	ge GEO	FW,MF	Atlanta Utd	31-170	1994	13	8	630	7.0	2	0	2	2	0	0	0	0	0.29	0.00	0.29	0.29	0.29	Matches
369	Robin Lod	fi FIN	MF,FW	Chicago Fire	33-050	1993	13	10	856	9.5	3	0	3	3	0	0	1	0	0.32	0.00	0.32	0.32	0.32	Matches
370	Aaron Long	us USA	DF	LAFC	33-237	1992	4	4	262	2.9	0	0	0	0	0	0	1	0	0.00	0.00	0.00	0.00	0.00	Matches
371	Matthew Longstaff	eng ENG	MF	CF Montréal	26-077	2000	14	13	1,139	12.7	2	3	5	2	0	0	4	0	0.16	0.24	0.40	0.16	0.40	Matches
372	Antino Lopez	us USA	DF	Seattle Sounders	24-016	2002	7	5	474	5.3	0	0	0	0	0	0	1	0	0.00	0.00	0.00	0.00	0.00	Matches
373	Victor Loturi	ca CAN	MF	CF Montréal	25-016	2001	14	13	1,142	12.7	1	1	2	1	0	0	3	0	0.08	0.08	0.16	0.08	0.16	Matches
374	Ricardo Louis	ht HAI	MF	FC Dallas	21-245	2004	1	0	18	0.2	0	0	0	0	0	0	0	0	0.00	0.00	0.00	0.00	0.00	Matches
375	Evan Louro	us USA	GK	FC Cincinnati	30-138	1996	2	2	180	2.0	0	0	0	0	0	0	0	0	0.00	0.00	0.00	0.00	0.00	Matches
Rk	Player	Nation	Pos	Squad	Age	Born	MP	Starts	Min	90s	Gls	Ast	G+A	G-PK	PK	PKatt	CrdY	CrdR	Gls	Ast	G+A	G-PK	G+A-PK	Matches
376	Daniel Lovitz	us USA	DF	Nashville SC	34-283	1991	14	12	1,089	12.1	0	0	0	0	0	0	4	0	0.00	0.00	0.00	0.00	0.00	Matches
377	Eduard Löwen	de GER	MF,FW	St. Louis City	29-129	1997	7	3	260	2.9	1	1	2	1	0	0	0	0	0.35	0.35	0.69	0.35	0.69	Matches
378	Gonzalo Luján	ar ARG	DF	Inter Miami	25-040	2001	13	9	839	9.3	1	0	1	1	0	0	3	0	0.11	0.00	0.11	0.11	0.11	Matches
379	Jovan Lukić	rs SRB	MF	Philadelphia Union	24-137	2002	14	12	1,038	11.5	0	1	1	0	0	0	4	0	0.00	0.09	0.09	0.00	0.09	Matches
380	Diego Luna	us USA	MF,FW	Real Salt Lake	22-272	2003	9	6	605	6.7	4	1	5	4	0	0	3	0	0.60	0.15	0.74	0.60	0.74	Matches
381	Benjamin Lundt	de GER	GK	St. Louis City	30-255	1995	1	1	90	1.0	0	0	0	0	0	0	0	0	0.00	0.00	0.00	0.00	0.00	Matches
382	Lukas MacNaughton	ca CAN	DF	St. Louis City	31-090	1995	11	4	473	5.3	0	1	1	0	0	0	0	0	0.00	0.19	0.19	0.00	0.19	Matches
383	Warren Madrigal	cr CRC	FW,MF	Nashville SC	21-317	2004	14	10	804	8.9	5	2	7	5	0	0	0	0	0.56	0.22	0.78	0.56	0.78	Matches
384	Talles Magno	br BRA	FW,MF	NYCFC	23-345	2002	10	0	173	1.9	2	0	2	2	0	0	0	0	1.04	0.00	1.04	1.04	1.04	Matches
385	Jack Maher	us USA	DF	Nashville SC	26-221	1999	4	4	360	4.0	0	0	0	0	0	0	1	0	0.00	0.00	0.00	0.00	0.00	Matches
386	Olwethu Makhanya	za RSA	DF	Philadelphia Union	22-037	2004	13	13	1,169	13.0	0	0	0	0	0	0	6	1	0.00	0.00	0.00	0.00	0.00	Matches
387	Juan Manuel Sanabria	uy URU	MF,DF	Real Salt Lake	26-069	2000	11	10	907	10.1	0	4	4	0	0	0	2	0	0.00	0.40	0.40	0.00	0.40	Matches
388	Alexis Manyoma	co COL	MF	Colorado Rapids	23-154	2003	11	2	240	2.7	1	0	1	1	0	0	1	0	0.37	0.00	0.37	0.37	0.37	Matches
389	J.T. Marcinkowski	us USA	GK	LA Galaxy	29-028	1997	11	11	990	11.0	0	0	0	0	0	0	2	0	0.00	0.00	0.00	0.00	0.00	Matches
390	Dominik Marczuk	pl POL	MF	Real Salt Lake	22-217	2003	8	1	188	2.1	0	0	0	0	0	0	1	0	0.00	0.00	0.00	0.00	0.00	Matches
391	Paul Marie	fr FRA	MF	SJ Earthquakes	31-074	1995	11	2	229	2.5	0	4	4	0	0	0	0	0	0.00	1.57	1.57	0.00	1.57	Matches
392	Adrián Marín	es ESP	DF	Orlando City	29-148	1997	13	10	932	10.4	0	3	3	0	0	0	3	0	0.00	0.29	0.29	0.00	0.29	Matches
393	Anthony Markanich	ph PHI	MF,DF	Minnesota Utd	26-162	1999	15	14	1,188	13.2	4	1	5	4	0	0	2	0	0.30	0.08	0.38	0.30	0.38	Matches
394	Nick Markanich	us USA	FW	Houston Dynamo	26-162	1999	6	1	92	1.0	0	0	0	0	0	0	0	1	0.00	0.00	0.00	0.00	0.00	Matches
395	Nikola Marković	ca CAN	MF,DF	D.C. United	21-319	2004	11	2	319	3.5	0	1	1	0	0	0	1	0	0.00	0.28	0.28	0.00	0.28	Matches
396	Idan Markovich	il ISR	FW	Charlotte	21-301	2004	15	14	1,156	12.8	5	1	6	5	0	1	1	0	0.39	0.08	0.47	0.39	0.47	Matches
397	Jahkeele Marshall-Rutty	ca CAN	DF	RB New York	21-355	2004	14	13	1,110	12.3	0	0	0	0	0	0	2	0	0.00	0.00	0.00	0.00	0.00	Matches
398	David Martínez	ve VEN	FW,MF	LAFC	20-119	2006	14	10	808	9.0	5	0	5	5	0	0	2	0	0.56	0.00	0.56	0.56	0.56	Matches
399	Geiner Martínez	co COL	DF	Philadelphia Union	23-148	2003	7	4	458	5.1	0	0	0	0	0	0	2	0	0.00	0.00	0.00	0.00	0.00	Matches
400	Thiago Martins	br BRA	DF	NYCFC	31-081	1995	14	14	1,240	13.8	0	0	0	0	0	0	0	0	0.00	0.00	0.00	0.00	0.00	Matches
Rk	Player	Nation	Pos	Squad	Age	Born	MP	Starts	Min	90s	Gls	Ast	G+A	G-PK	PK	PKatt	CrdY	CrdR	Gls	Ast	G+A	G-PK	G+A-PK	Matches
401	Joyeux Masanka Bungi	be BEL	DF	RB New York	19-133	2007	2	1	90	1.0	0	0	0	0	0	0	1	0	0.00	0.00	0.00	0.00	0.00	Matches
402	Jimmy Maurer	us USA	GK	Houston Dynamo	37-235	1988	1	0	45	0.5	0	0	0	0	0	0	1	0	0.00	0.00	0.00	0.00	0.00	Matches
403	Eric Maxim Choupo-Moting	cm CMR	FW	RB New York	37-075	1989	10	1	183	2.0	2	0	2	1	1	1	0	0	0.98	0.00	0.98	0.49	0.49	Matches
404	Olivier Mbaizo	cm CMR	DF	Philadelphia Union	28-295	1997	1	0	60	0.7	0	0	0	0	0	0	0	0	0.00	0.00	0.00	0.00	0.00	Matches
405	Mbekezeli Mbokazi	za RSA	DF	Chicago Fire	20-260	2005	12	12	1,048	11.6	0	0	0	0	0	0	2	0	0.00	0.00	0.00	0.00	0.00	Matches
406	Kenji Mboma Dem	fr FRA	FW,MF	FC Cincinnati	24-135	2002	12	8	648	7.2	4	1	5	4	0	0	0	0	0.56	0.14	0.69	0.56	0.69	Matches
407	Jack McGlynn	us USA	MF	Houston Dynamo	22-334	2003	10	9	745	8.3	2	3	5	2	0	0	2	0	0.24	0.36	0.60	0.24	0.60	Matches
408	Duncan McGuire	us USA	FW	Orlando City	25-121	2001	11	4	481	5.3	2	0	2	2	0	0	1	0	0.37	0.00	0.37	0.37	0.37	Matches
409	Brendan McSorley	us USA	FW	St. Louis City	24-125	2002	12	0	182	2.0	1	0	1	1	0	0	2	0	0.49	0.00	0.49	0.49	0.49	Matches
410	Christopher McVey	se SWE	DF	San Diego FC	29-055	1997	13	12	1,053	11.7	1	0	1	1	0	0	6	2	0.09	0.00	0.09	0.09	0.09	Matches
411	Adri Mehmeti	us USA	MF	RB New York	17-061	2009	15	15	1,233	13.7	1	2	3	1	0	0	4	0	0.07	0.15	0.22	0.07	0.22	Matches
412	Lionel Messi	ar ARG	FW,MF	Inter Miami	38-347	1987	14	14	1,242	13.8	12	7	19	11	1	1	2	0	0.87	0.51	1.38	0.80	1.30	Matches
413	Wyatt Meyer	us USA	DF	Sporting KC	25-146	2001	11	10	877	9.7	0	0	0	0	0	0	1	0	0.00	0.00	0.00	0.00	0.00	Matches
414	Matt Miazga	us USA	DF	FC Cincinnati	30-322	1995	9	7	570	6.3	0	1	1	0	0	0	3	0	0.00	0.16	0.16	0.00	0.16	Matches
415	Micael	br BRA	DF	Inter Miami	25-298	2000	14	14	1,260	14.0	1	0	1	1	0	0	4	0	0.07	0.00	0.07	0.07	0.07	Matches
416	Novak Mićović	rs SRB	GK	LA Galaxy	24-224	2001	4	4	360	4.0	0	0	0	0	0	0	0	0	0.00	0.00	0.00	0.00	0.00	Matches
417	Alex Mighten	eng ENG	FW,MF	San Diego FC	24-056	2002	9	3	364	4.0	0	2	2	0	0	0	1	0	0.00	0.49	0.49	0.00	0.49	Matches
418	Djordje Mihailovic	us USA	MF,FW	Toronto FC	27-208	1998	5	4	400	4.4	1	2	3	1	0	0	0	0	0.23	0.45	0.68	0.23	0.68	Matches
419	Enea Mihaj	al ALB	DF	Atlanta Utd	27-336	1998	13	12	1,060	11.8	0	0	0	0	0	0	3	0	0.00	0.00	0.00	0.00	0.00	Matches
420	Harbor Miller	us USA	MF,FW	LA Galaxy	18-350	2007	13	5	505	5.6	0	0	0	0	0	0	0	0	0.00	0.00	0.00	0.00	0.00	Matches
421	Jansen Miller	us USA	DF	Sporting KC	24-116	2002	8	4	408	4.5	0	0	0	0	0	0	2	0	0.00	0.00	0.00	0.00	0.00	Matches
422	Kamal Miller	ca CAN	DF	Portland Timbers	29-021	1997	10	7	558	6.2	0	0	0	0	0	0	2	1	0.00	0.00	0.00	0.00	0.00	Matches
