	Playing Time	Performance	Per 90 Minutes	
Rk	Player	Nation	Pos	Squad	Age	Born	MP	Starts	Min	90s	Gls	Ast	G+A	G-PK	PK	PKatt	CrdY	CrdR	Gls	Ast	G+A	G-PK	G+A-PK	Matches
Rk	Player	Nation	Pos	Squad	Age	Born	MP	Starts	Min	90s	Gls	Ast	G+A	G-PK	PK	PKatt	CrdY	CrdR	Gls	Ast	G+A	G-PK	G+A-PK	Matches
476	Cristian Reyes	mx MEX	MF	Monterrey	19	2006	7	2	236	2.6	0	1	1	0	0	0	1	0	0.00	0.38	0.38	0.00	0.38	Matches
477	Diego Reyes	mx MEX	DF	Querétaro	32	1992	24	24	2,120	23.6	0	0	0	0	0	0	2	0	0.00	0.00	0.00	0.00	0.00	Matches
478	Francisco Reyes	mx MEX	DF	UANL	26	1998	4	2	177	2.0	0	0	0	0	0	0	0	0	0.00	0.00	0.00	0.00	0.00	Matches
479	Israel Reyes	mx MEX	DF,MF	América	25	2000	31	29	2,658	29.5	0	2	2	0	0	0	2	0	0.00	0.07	0.07	0.00	0.07	Matches
480	Josué Reyes	mx MEX	DF	Tijuana	27	1997	1	0	17	0.2	0	0	0	0	0	0	1	0	0.00	0.00	0.00	0.00	0.00	Matches
481	Salvador Reyes	mx MEX	DF	León	27	1998	31	30	2,685	29.8	0	2	2	0	0	0	6	0	0.00	0.07	0.07	0.00	0.07	Matches
482	Ricardinho	pt POR	MF,FW	FC Juárez	26	1998	19	12	833	9.3	1	1	2	1	0	0	2	1	0.11	0.11	0.22	0.11	0.22	Matches
483	Luis Ricardo Reyes	mx MEX	DF,MF	Monterrey	34	1991	18	13	1,138	12.6	0	1	1	0	0	0	0	0	0.00	0.08	0.08	0.00	0.08	Matches
484	Ángel Rico	mx MEX	MF	UNAM	20	2005	6	0	130	1.4	0	0	0	0	0	0	0	0	0.00	0.00	0.00	0.00	0.00	Matches
485	Emiliano Rigoni	ar ARG	FW,MF	León	32	1993	1	0	6	0.1	0	0	0	0	0	0	0	0	0.00	0.00	0.00	0.00	0.00	Matches
486	Víctor Ríos	mx MEX	MF,DF	Atlas	21	2004	31	21	1,943	21.6	1	0	1	1	0	0	7	0	0.05	0.00	0.05	0.05	0.05	Matches
487	Jesús Rivas	mx MEX	DF,MF	Puebla	22	2002	8	8	577	6.4	0	0	0	0	0	0	1	0	0.00	0.00	0.00	0.00	0.00	Matches
488	Jesús Rivas	mx MEX	DF	UNAM	22	2002	6	4	378	4.2	0	0	0	0	0	0	1	0	0.00	0.00	0.00	0.00	0.00	Matches
489	Ulises Rivas	mx MEX	MF	UNAM	29	1996	4	1	112	1.2	0	0	0	0	0	0	1	0	0.00	0.00	0.00	0.00	0.00	Matches
490	Christian Rivera	co COL	MF	Pachuca	29	1996	16	15	1,327	14.7	1	2	3	1	0	0	3	1	0.07	0.14	0.20	0.07	0.20	Matches
491	Ignacio Rivero	uy URU	MF	Cruz Azul	33	1992	15	8	838	9.3	2	1	3	2	0	0	4	0	0.21	0.11	0.32	0.21	0.32	Matches
492	Ignacio Rivero	uy URU	MF	Tijuana	33	1992	17	15	1,287	14.3	0	0	0	0	0	0	3	0	0.00	0.00	0.00	0.00	0.00	Matches
493	Rober	es ESP	DF	Atlas	30	1995	5	4	353	3.9	0	1	1	0	0	0	0	0	0.00	0.25	0.25	0.00	0.25	Matches
494	Jorge Roberto Díaz	mx MEX	FW,MF	Toluca	27	1998	12	5	500	5.6	2	3	5	2	0	0	1	0	0.36	0.54	0.90	0.36	0.90	Matches
495	Ángel Robles	mx MEX	FW	Puebla	23	2001	1	0	1	0.0	0	0	0	0	0	0	0	0	0.00	0.00	0.00	0.00	0.00	Matches
496	Juan Robles	mx MEX	MF,DF	Querétaro	21	2003	17	3	411	4.6	1	0	1	1	0	0	3	0	0.22	0.00	0.22	0.22	0.22	Matches
497	Aldo Rocha	mx MEX	MF	Atlas	32	1992	29	28	2,356	26.2	0	2	2	0	0	0	8	1	0.00	0.08	0.08	0.00	0.08	Matches
498	Jorge Rodarte	mx MEX	DF,MF	Cruz Azul	21	2004	14	7	548	6.1	0	1	1	0	0	0	2	1	0.00	0.16	0.16	0.00	0.16	Matches
499	Agustín Rodríguez	uy URU	FW	Atlas	27	1998	10	2	300	3.3	1	0	1	1	0	0	0	0	0.30	0.00	0.30	0.30	0.30	Matches
500	Brian Rodríguez	uy URU	MF,FW	América	25	2000	34	26	2,230	24.8	13	6	19	10	3	4	4	0	0.52	0.24	0.77	0.40	0.65	Matches
Rk	Player	Nation	Pos	Squad	Age	Born	MP	Starts	Min	90s	Gls	Ast	G+A	G-PK	PK	PKatt	CrdY	CrdR	Gls	Ast	G+A	G-PK	G+A-PK	Matches
501	Charly Rodríguez	mx MEX	MF,FW	Cruz Azul	28	1997	34	30	2,552	28.4	6	4	10	6	0	0	4	0	0.21	0.14	0.35	0.21	0.35	Matches
502	David Rodriguez	us USA	MF	Atlético San Luis	23	2002	7	2	258	2.9	1	0	1	1	0	0	0	0	0.35	0.00	0.35	0.35	0.35	Matches
503	James Rodríguez	co COL	MF,FW	León	34	1991	14	10	981	10.9	3	2	5	0	3	3	1	0	0.28	0.18	0.46	0.00	0.18	Matches
504	Jesús Rodríguez	mx MEX	GK	Puebla	32	1993	7	7	585	6.5	0	0	0	0	0	0	1	0	0.00	0.00	0.00	0.00	0.00	Matches
505	Jorge Rodríguez	mx MEX	DF,MF	Atlas	23	2001	14	10	875	9.7	0	0	0	0	0	0	4	1	0.00	0.00	0.00	0.00	0.00	Matches
506	Lucas Rodríguez	ar ARG	MF,FW	Querétaro	28	1997	28	17	1,610	17.9	2	5	7	2	0	0	6	0	0.11	0.28	0.39	0.11	0.39	Matches
507	Michell Rodríguez	mx MEX	MF	Monterrey	24	2000	4	1	103	1.1	0	0	0	0	0	0	0	0	0.00	0.00	0.00	0.00	0.00	Matches
508	Miguel Rodríguez	mx MEX	MF	León	22	2003	21	5	681	7.6	1	0	1	1	0	0	1	0	0.13	0.00	0.13	0.13	0.13	Matches
509	Ricardo Rodríguez	mx MEX	GK	Mazatlán	24	2001	17	17	1,530	17.0	0	0	0	0	0	0	1	0	0.00	0.00	0.00	0.00	0.00	Matches
510	Salvador Rodríguez	mx MEX	DF	Mazatlán	23	2001	1	0	8	0.1	0	0	0	0	0	0	0	0	0.00	0.00	0.00	0.00	0.00	Matches
511	Sebastián Rodríguez	us USA	MF	Monterrey	17	2007	3	0	62	0.7	0	0	0	0	0	0	0	0	0.00	0.00	0.00	0.00	0.00	Matches
512	Sergio Rodríguez	mx MEX	MF	Pachuca	21	2004	12	9	695	7.7	0	0	0	0	0	0	7	0	0.00	0.00	0.00	0.00	0.00	Matches
513	Allen Rojas	mx MEX	MF	Monterrey	19	2006	3	1	111	1.2	0	0	0	0	0	0	0	0	0.00	0.00	0.00	0.00	0.00	Matches
514	Johan Rojas	co COL	MF	Necaxa	22	2002	15	5	604	6.7	1	0	1	1	0	0	4	0	0.15	0.00	0.15	0.15	0.15	Matches
515	Franco Romero	ar ARG	MF	Toluca	25	2000	29	25	2,378	26.4	1	1	2	1	0	0	3	0	0.04	0.04	0.08	0.04	0.08	Matches
516	Luka Romero	ar ARG	MF	Cruz Azul	20	2004	29	13	1,177	13.1	3	2	5	3	0	0	2	1	0.23	0.15	0.38	0.23	0.38	Matches
517	Luis Romo	mx MEX	DF,MF	Guadalajara	30	1995	26	26	2,271	25.2	1	2	3	1	0	0	6	1	0.04	0.08	0.12	0.04	0.12	Matches
518	Romulo	br BRA	DF,MF	UANL	25	2000	29	27	2,435	27.1	0	2	2	0	0	0	7	0	0.00	0.07	0.07	0.00	0.07	Matches
519	Salomón Rondón	ve VEN	FW	Pachuca	35	1989	17	13	1,227	13.6	5	0	5	5	0	0	3	1	0.37	0.00	0.37	0.37	0.37	Matches
520	Bryan Roque	mx MEX	FW	Necaxa	20	2004	2	0	5	0.1	0	0	0	0	0	0	0	0	0.00	0.00	0.00	0.00	0.00	Matches
521	Kevin Rosero	co COL	MF,DF	Necaxa	26	1998	31	27	2,364	26.3	2	3	5	2	0	0	4	1	0.08	0.11	0.19	0.08	0.19	Matches
522	Franco Rossano	mx MEX	MF,DF	Necaxa	20	2005	31	17	1,621	18.0	0	4	4	0	0	0	4	0	0.00	0.22	0.22	0.00	0.22	Matches
523	Franco Rossi	uy URU	FW	Toluca	23	2002	10	5	361	4.0	1	0	1	1	0	0	1	0	0.25	0.00	0.25	0.25	0.25	Matches
524	Carlos Rotondi	ar ARG	MF,DF	Cruz Azul	28	1997	30	28	2,377	26.4	4	7	11	4	0	1	4	0	0.15	0.27	0.42	0.15	0.42	Matches
525	Fernando Rubén González	mx MEX	MF	Guadalajara	31	1994	24	20	1,767	19.6	0	0	0	0	0	0	6	1	0.00	0.00	0.00	0.00	0.00	Matches
Rk	Player	Nation	Pos	Squad	Age	Born	MP	Starts	Min	90s	Gls	Ast	G+A	G-PK	PK	PKatt	CrdY	CrdR	Gls	Ast	G+A	G-PK	G+A-PK	Matches
526	Brian Rubio	mx MEX	FW	Mazatlán	28	1996	15	14	1,079	12.0	4	0	4	3	1	1	4	0	0.33	0.00	0.33	0.25	0.25	Matches
527	Javier Ruiz	ar ARG	MF,FW	Necaxa	20	2004	12	7	721	8.0	5	1	6	5	0	0	1	0	0.62	0.12	0.75	0.62	0.75	Matches
528	Marcel Ruiz	mx MEX	MF	Toluca	24	2000	25	21	1,942	21.6	3	4	7	3	0	0	9	1	0.14	0.19	0.32	0.14	0.32	Matches
529	Jorge Ruvalcaba	mx MEX	MF,FW	UNAM	24	2001	18	17	1,460	16.2	5	4	9	5	0	0	8	0	0.31	0.25	0.55	0.31	0.55	Matches
530	Ángel Saavedra	mx MEX	MF	Mazatlán	22	2003	13	4	426	4.7	0	1	1	0	0	0	2	0	0.00	0.21	0.21	0.00	0.21	Matches
531	Allan Saint-Maximin	fr FRA	MF,FW	América	28	1997	15	9	800	8.9	3	2	5	3	0	0	3	0	0.34	0.23	0.56	0.34	0.56	Matches
532	Patricio Salas	mx MEX	FW,MF	América	21	2004	19	6	737	8.2	2	1	3	2	0	0	2	0	0.24	0.12	0.37	0.24	0.37	Matches
533	Carlos Salcedo	mx MEX	DF	Monterrey	31	1993	15	11	954	10.6	0	0	0	0	0	0	6	0	0.00	0.00	0.00	0.00	0.00	Matches
534	Sebastien Salles-Lamonge	fr FRA	MF	Atlético San Luis	29	1996	34	33	2,949	32.8	5	6	11	5	0	0	6	0	0.15	0.18	0.34	0.15	0.34	Matches
535	Jorge San Martín	mx MEX	DF	Atlas	20	2004	5	1	121	1.3	0	0	0	0	0	0	0	0	0.00	0.00	0.00	0.00	0.00	Matches
536	Andrés Sánchez	mx MEX	GK	Atlético San Luis	27	1997	33	33	2,905	32.3	0	0	0	0	0	0	6	0	0.00	0.00	0.00	0.00	0.00	Matches
537	Antonio Sánchez	mx MEX	GK	Atlas	25	2000	2	2	180	2.0	0	0	0	0	0	0	1	0	0.00	0.00	0.00	0.00	0.00	Matches
538	Carlos Sánchez	mx MEX	DF	Pachuca	23	2002	24	14	1,349	15.0	1	0	1	1	0	0	5	1	0.07	0.00	0.07	0.07	0.07	Matches
539	Diego Sánchez	mx MEX	MF,FW	UANL	20	2005	15	5	526	5.8	3	2	5	3	0	0	1	1	0.51	0.34	0.86	0.51	0.86	Matches
540	Emmanuel Sanchez	mx MEX	MF	Cruz Azul	19	2006	1	0	6	0.1	0	0	0	0	0	0	0	0	0.00	0.00	0.00	0.00	0.00	Matches
541	Erick Sánchez	mx MEX	MF	América	25	1999	26	21	1,777	19.7	3	0	3	3	0	0	3	1	0.15	0.00	0.15	0.15	0.15	Matches
542	Jorge Sánchez	mx MEX	MF,DF	Cruz Azul	27	1997	16	14	1,228	13.6	0	1	1	0	0	0	1	0	0.00	0.07	0.07	0.00	0.07	Matches
543	Raúl Sánchez	es ESP	FW,MF	Necaxa	48	1976	13	4	391	4.3	0	0	0	0	0	0	2	0	0.00	0.00	0.00	0.00	0.00	Matches
544	Santiago Sandoval	mx MEX	MF,FW	Guadalajara	17	2007	28	12	1,213	13.5	3	1	4	3	0	0	3	0	0.22	0.07	0.30	0.22	0.30	Matches
545	José Santiago Hernández	mx MEX	GK	Querétaro	28	1997	13	12	1,119	12.4	0	0	0	0	0	0	0	0	0.00	0.00	0.00	0.00	0.00	Matches
546	Samir Santos	br BRA	DF	Mazatlán	30	1994	3	3	270	3.0	0	0	0	0	0	0	1	0	0.00	0.00	0.00	0.00	0.00	Matches
547	Sebastian Santos	mx MEX	DF,MF	Mazatlán	22	2003	13	13	1,154	12.8	0	1	1	0	0	0	5	1	0.00	0.08	0.08	0.00	0.08	Matches
548	Sebastian Santos	mx MEX	DF	León	22	2003	12	9	748	8.3	0	0	0	0	0	0	3	0	0.00	0.00	0.00	0.00	0.00	Matches
549	Rodrigo Schlegel	ar ARG	DF	Atlas	28	1997	16	16	1,439	16.0	0	1	1	0	0	0	6	1	0.00	0.06	0.06	0.00	0.06	Matches
550	Francisco Sebastián Córdova	mx MEX	MF	Toluca	28	1997	12	5	441	4.9	1	2	3	1	0	1	1	0	0.20	0.41	0.61	0.20	0.61	Matches
Rk	Player	Nation	Pos	Squad	Age	Born	MP	Starts	Min	90s	Gls	Ast	G+A	G-PK	PK	PKatt	CrdY	CrdR	Gls	Ast	G+A	G-PK	G+A-PK	Matches
551	Francisco Sebastián Córdova	mx MEX	MF	UANL	28	1997	6	1	148	1.6	0	0	0	0	0	0	0	0	0.00	0.00	0.00	0.00	0.00	Matches
552	Ángel Sepúlveda	mx MEX	FW,MF	Guadalajara	34	1991	13	3	467	5.2	3	1	4	2	1	1	2	0	0.58	0.19	0.77	0.39	0.58	Matches
553	Ángel Sepúlveda	mx MEX	FW,MF	Cruz Azul	34	1991	16	8	744	8.3	7	3	10	4	3	3	1	0	0.85	0.36	1.21	0.48	0.85	Matches
554	Gilberto Sepúlveda	mx MEX	DF,MF	Guadalajara	26	1999	10	5	465	5.2	0	0	0	0	0	0	3	0	0.00	0.00	0.00	0.00	0.00	Matches
555	Jesús Serrato	mx MEX	MF	Atlas	19	2005	2	0	27	0.3	0	0	0	0	0	0	0	0	0.00	0.00	0.00	0.00	0.00	Matches
556	Jordan Sierra	ec ECU	MF	Mazatlán	28	1997	19	18	1,570	17.4	3	0	3	3	0	0	2	0	0.17	0.00	0.17	0.17	0.17	Matches
557	Juan Sigala	mx MEX	MF	Pachuca	18	2007	1	1	45	0.5	0	0	0	0	0	0	0	0	0.00	0.00	0.00	0.00	0.00	Matches
558	Leonardo Silva	mx MEX	MF	FC Juárez	21	2004	4	0	44	0.5	0	0	0	0	0	0	0	0	0.00	0.00	0.00	0.00	0.00	Matches
559	Nathan Silva	br BRA	DF	UNAM	28	1997	33	33	2,902	32.2	0	1	1	0	0	1	9	1	0.00	0.03	0.03	0.00	0.03	Matches
560	Henrique Simeone Koifman	mx MEX	MF	UANL	18	2007	2	1	74	0.8	0	0	0	0	0	0	0	0	0.00	0.00	0.00	0.00	0.00	Matches
561	Santiago Simón	ar ARG	DF,MF	Toluca	23	2002	22	16	1,424	15.8	0	3	3	0	0	0	3	0	0.00	0.19	0.19	0.00	0.19	Matches
562	Ramiro Sordo	ar ARG	MF,FW	Santos Laguna	25	2000	24	16	1,413	15.7	2	4	6	2	0	0	6	1	0.13	0.25	0.38	0.13	0.38	Matches
563	José Suárez	ve VEN	DF	Atlético San Luis	19	2006	7	4	376	4.2	0	0	0	0	0	0	0	0	0.00	0.00	0.00	0.00	0.00	Matches
564	Miguel Tapias	mx MEX	DF	Guadalajara	28	1997	13	6	606	6.7	0	1	1	0	0	0	1	0	0.00	0.15	0.15	0.00	0.15	Matches
565	Israel Tello	mx MEX	MF,FW	Necaxa	19	2006	11	7	514	5.7	0	1	1	0	0	0	0	0	0.00	0.18	0.18	0.00	0.18	Matches
566	Gastón Togni	ar ARG	MF	Pachuca	27	1997	14	5	471	5.2	2	0	2	2	0	0	0	0	0.38	0.00	0.38	0.38	0.38	Matches
567	Iván Tona	mx MEX	MF	Tijuana	25	2000	32	32	2,714	30.2	0	1	1	0	0	0	11	0	0.00	0.03	0.03	0.00	0.03	Matches
568	Alan Torres	mx MEX	MF	Mazatlán	25	2000	4	0	98	1.1	0	0	0	0	0	0	0	0	0.00	0.00	0.00	0.00	0.00	Matches
569	Jairo Torres	mx MEX	MF,FW	FC Juárez	25	2000	15	11	975	10.8	4	2	6	4	0	0	3	0	0.37	0.18	0.55	0.37	0.55	Matches
570	Misael Torres	mx MEX	FW	UNAM	19	2006	1	0	19	0.2	0	0	0	0	0	0	0	0	0.00	0.00	0.00	0.00	0.00	Matches
571	Óliver Torres	es ESP	MF	Monterrey	30	1994	29	27	2,218	24.6	2	8	10	2	0	0	6	1	0.08	0.32	0.41	0.08	0.41	Matches
572	Román Torres	mx MEX	DF	Atlético San Luis	20	2004	33	27	2,434	27.0	1	2	3	1	0	0	6	0	0.04	0.07	0.11	0.04	0.11	Matches
573	Ulises Torres	mx MEX	DF	Puebla	27	1998	3	1	120	1.3	0	0	0	0	0	0	0	0	0.00	0.00	0.00	0.00	0.00	Matches
574	Santiago Trigos	mx MEX	MF	UNAM	23	2002	15	10	821	9.1	0	0	0	0	0	0	2	0	0.00	0.00	0.00	0.00	0.00	Matches
575	Jean Unjanque	sn SEN	MF	Querétaro	20	2005	14	12	807	9.0	0	1	1	0	0	0	1	0	0.00	0.11	0.11	0.00	0.11	Matches
Rk	Player	Nation	Pos	Squad	Age	Born	MP	Starts	Min	90s	Gls	Ast	G+A	G-PK	PK	PKatt	CrdY	CrdR	Gls	Ast	G+A	G-PK	G+A-PK	Matches
576	Ezequiel Unsain	ar ARG	GK	Necaxa	30	1995	34	34	3,060	34.0	0	0	0	0	0	0	3	0	0.00	0.00	0.00	0.00	0.00	Matches
577	Enner Valencia	ec ECU	FW	Pachuca	35	1989	17	10	986	11.0	5	0	5	3	2	2	3	1	0.46	0.00	0.46	0.27	0.27	Matches
578	Carlos Valenzuela	ar ARG	MF	Querétaro	28	1997	2	0	60	0.7	0	0	0	0	0	0	0	0	0.00	0.00	0.00	0.00	0.00	Matches
579	Nicolás Vallejo	ar ARG	FW,MF	León	21	2004	9	6	472	5.2	0	1	1	0	0	0	1	0	0.00	0.19	0.19	0.00	0.19	Matches
580	Diego Valoyes	co COL	MF	FC Juárez	28	1996	6	1	165	1.8	1	0	1	1	0	0	0	0	0.55	0.00	0.55	0.55	0.55	Matches
581	Camilo Vargas	co COL	GK	Atlas	36	1989	31	31	2,790	31.0	0	1	1	0	0	0	2	0	0.00	0.03	0.03	0.00	0.03	Matches
582	Leonardo Vargas	mx MEX	FW	Tijuana	24	2001	1	0	6	0.1	0	0	0	0	0	0	0	0	0.00	0.00	0.00	0.00	0.00	Matches
583	Miguel Vázquez	mx MEX	DF	América	21	2004	9	8	657	7.3	0	0	0	0	0	0	1	0	0.00	0.00	0.00	0.00	0.00	Matches
584	Alexis Vega	mx MEX	MF,FW	Toluca	27	1997	21	17	1,481	16.5	4	11	15	3	1	1	4	0	0.24	0.67	0.91	0.18	0.85	Matches
585	Jesús Vega	mx MEX	DF	Tijuana	25	2000	27	23	1,937	21.5	0	4	4	0	0	0	4	0	0.00	0.19	0.19	0.00	0.19	Matches
586	Sebastián Vegas	cl CHI	DF	León	28	1996	11	11	894	9.9	0	0	0	0	0	0	4	1	0.00	0.00	0.00	0.00	0.00	Matches
587	Raphael Veiga	br BRA	MF,FW	América	30	1995	13	9	802	8.9	2	2	4	2	0	1	2	0	0.22	0.22	0.45	0.22	0.45	Matches
588	Kevin Velasco	co COL	MF	Puebla	28	1997	14	10	902	10.0	0	3	3	0	0	0	2	0	0.00	0.30	0.30	0.00	0.30	Matches
589	Oscar Villa	mx MEX	DF	León	24	2001	1	1	68	0.8	0	0	0	0	0	0	0	0	0.00	0.00	0.00	0.00	0.00	Matches
590	Fran Villalba	es ESP	MF,FW	Santos Laguna	27	1998	32	30	2,330	25.9	3	2	5	2	1	2	5	0	0.12	0.08	0.19	0.08	0.15	Matches
591	Dieter Villalpando	mx MEX	MF	FC Juárez	33	1991	11	3	289	3.2	0	0	0	0	0	0	0	0	0.00	0.00	0.00	0.00	0.00	Matches
592	Carlos Villanueva López	mx MEX	DF	Querétaro	31	1994	14	9	882	9.8	0	0	0	0	0	0	2	0	0.00	0.00	0.00	0.00	0.00	Matches
593	Emiliano Villaseñor	mx MEX	DF	UNAM	17	2007	1	0	33	0.4	0	0	0	0	0	0	0	0	0.00	0.00	0.00	0.00	0.00	Matches
594	Abraham Villegas		DF	León	22	2002	2	1	111	1.2	0	0	0	0	0	0	0	0	0.00	0.00	0.00	0.00	0.00	Matches
595	Isaías Violante	mx MEX	MF,DF	América	21	2003	21	6	671	7.5	1	4	5	1	0	0	2	0	0.13	0.54	0.67	0.13	0.67	Matches
596	Oswaldo Virgen	mx MEX	MF,FW	Toluca	20	2005	12	2	266	3.0	1	1	2	1	0	0	0	0	0.34	0.34	0.68	0.34	0.68	Matches
597	Pedro Vite	ec ECU	MF	UNAM	23	2002	31	24	2,313	25.7	2	0	2	2	0	0	3	0	0.08	0.00	0.08	0.08	0.08	Matches
598	Vitinho	br BRA	MF	Tijuana	24	2001	8	1	220	2.4	0	0	0	0	0	0	0	0	0.00	0.00	0.00	0.00	0.00	Matches
599	Lucca Vuoso	mx MEX	FW	Santos Laguna	16	2008	3	0	45	0.5	0	0	0	0	0	0	1	0	0.00	0.00	0.00	0.00	0.00	Matches
600	Óscar Whalley	es ESP	GK	Guadalajara	31	1994	2	2	180	2.0	0	0	0	0	0	0	1	0	0.00	0.00	0.00	0.00	0.00	Matches
Rk	Player	Nation	Pos	Squad	Age	Born	MP	Starts	Min	90s	Gls	Ast	G+A	G-PK	PK	PKatt	CrdY	CrdR	Gls	Ast	G+A	G-PK	G+A-PK	Matches
601	Teun Wilke	mx MEX	FW	Guadalajara	23	2002	4	0	94	1.0	0	0	0	0	0	0	0	0	0.00	0.00	0.00	0.00	0.00	Matches
602	Édgar Yoel Bárcenas	pa PAN	MF	Mazatlán	31	1993	30	25	2,250	25.0	3	1	4	2	1	1	3	0	0.12	0.04	0.16	0.08	0.12	Matches
603	Ángel Zaldívar	mx MEX	FW	FC Juárez	31	1994	17	3	568	6.3	2	1	3	2	0	0	4	0	0.32	0.16	0.48	0.32	0.48	Matches
604	Edgar Zaldívar	mx MEX	MF	Atlas	28	1996	15	4	525	5.8	0	0	0	0	0	0	1	0	0.00	0.00	0.00	0.00	0.00	Matches
605	Mauro Zaleta	mx MEX	MF,DF	Mazatlán	23	2002	27	22	1,757	19.5	2	1	3	2	0	0	4	0	0.10	0.05	0.15	0.10	0.15	Matches
606	Ángel Zapata	mx MEX	MF	Tijuana	24	2001	6	1	116	1.3	0	0	0	0	0	0	1	0	0.00	0.00	0.00	0.00	0.00	Matches
607	Ángel Zapata	mx MEX	MF	Querétaro	24	2001	15	15	1,251	13.9	0	1	1	0	0	0	4	1	0.00	0.07	0.07	0.00	0.07	Matches
608	Alejandro Zendejas	us USA	MF,FW	América	27	1998	24	19	1,733	19.3	8	6	14	6	2	2	4	0	0.42	0.31	0.73	0.31	0.62	Matches
609	José Zúñiga	co COL	FW,MF	América	31	1994	26	10	1,028	11.4	3	1	4	3	0	0	1	0	0.26	0.09	0.35	0.26	0.35	Matches
610	Uroš Đurđević	me MNE	FW	Atlas	31	1994	20	20	1,721	19.1	9	1	10	4	5	5	9	0	0.47	0.05	0.52	0.21	0.26	Matches
611	Uroš Đurđević	me MNE	FW	Monterrey	31	1994	11	9	820	9.1	3	0	3	3	0	1	0	0	0.33	0.00	0.33	0.33	0.33	Matches
