Rk,Player,Nation,Pos,Squad,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,Gls_1,Ast_1,G+A_1,G-PK_1,G+A-PK,Matches,xG,npxG,xAG,Sh,source_file
365,Beau Leroux,us USA,MF,SJ Earthquakes,,2003.0,14,13,1076,12.0,2,3,5,2,0,1,2,0,0.17,0.25,0.42,0.17,0.42,Matches,0.0,0.0,0.0,0.0,mls_standard_clean.csv
366,Ondřej Lingr,cz CZE,"FW,MF",Houston Dynamo,,1998.0,12,4,381,4.2,0,1,1,0,0,0,0,1,0.0,0.24,0.24,0.0,0.24,Matches,0.0,0.0,0.0,0.0,mls_standard_clean.csv
367,Hugo Lloris,fr FRA,GK,LAFC,,1986.0,12,12,1080,12.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,Matches,0.0,0.0,0.0,0.0,mls_standard_clean.csv
368,Saba Lobzhanidze,ge GEO,"FW,MF",Atlanta Utd,,1994.0,13,8,630,7.0,2,0,2,2,0,0,0,0,0.29,0.0,0.29,0.29,0.29,Matches,0.0,0.0,0.0,0.0,mls_standard_clean.csv
369,Robin Lod,fi FIN,"MF,FW",Chicago Fire,,1993.0,13,10,856,9.5,3,0,3,3,0,0,1,0,0.32,0.0,0.32,0.32,0.32,Matches,0.0,0.0,0.0,0.0,mls_standard_clean.csv
370,Aaron Long,us USA,DF,LAFC,,1992.0,4,4,262,2.9,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.00,Matches,0.0,0.0,0.0,0.0,mls_standard_clean.csv
371,Matthew Longstaff,eng ENG,MF,CF Montréal,,2000.0,14,13,1139,12.7,2,3,5,2,0,0,4,0,0.16,0.24,0.4,0.16,0.40,Matches,0.0,0.0,0.0,0.0,mls_standard_clean.csv
372,Antino Lopez,us USA,DF,Seattle Sounders,,2002.0,7,5,474,5.3,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.00,Matches,0.0,0.0,0.0,0.0,mls_standard_clean.csv
373,Victor Loturi,ca CAN,MF,CF Montréal,,2001.0,14,13,1142,12.7,1,1,2,1,0,0,3,0,0.08,0.08,0.16,0.08,0.16,Matches,0.0,0.0,0.0,0.0,mls_standard_clean.csv
374,Ricardo Louis,ht HAI,MF,FC Dallas,,2004.0,1,0,18,0.2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,Matches,0.0,0.0,0.0,0.0,mls_standard_clean.csv
375,Evan Louro,us USA,GK,FC Cincinnati,,1996.0,2,2,180,2.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,Matches,0.0,0.0,0.0,0.0,mls_standard_clean.csv
376,Daniel Lovitz,us USA,DF,Nashville SC,,1991.0,14,12,1089,12.1,0,0,0,0,0,0,4,0,0.0,0.0,0.0,0.0,0.00,Matches,0.0,0.0,0.0,0.0,mls_standard_clean.csv
377,Eduard Löwen,de GER,"MF,FW",St. Louis City,,1997.0,7,3,260,2.9,1,1,2,1,0,0,0,0,0.35,0.35,0.69,0.35,0.69,Matches,0.0,0.0,0.0,0.0,mls_standard_clean.csv
378,Gonzalo Luján,ar ARG,DF,Inter Miami,,2001.0,13,9,839,9.3,1,0,1,1,0,0,3,0,0.11,0.0,0.11,0.11,0.11,Matches,0.0,0.0,0.0,0.0,mls_standard_clean.csv
379,Jovan Lukić,rs SRB,MF,Philadelphia Union,,2002.0,14,12,1038,11.5,0,1,1,0,0,0,4,0,0.0,0.09,0.09,0.0,0.09,Matches,0.0,0.0,0.0,0.0,mls_standard_clean.csv
380,Diego Luna,us USA,"MF,FW",Real Salt Lake,,2003.0,9,6,605,6.7,4,1,5,4,0,0,3,0,0.6,0.15,0.74,0.6,0.74,Matches,0.0,0.0,0.0,0.0,mls_standard_clean.csv
381,Benjamin Lundt,de GER,GK,St. Louis City,,1995.0,1,1,90,1.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,Matches,0.0,0.0,0.0,0.0,mls_standard_clean.csv
382,Lukas MacNaughton,ca CAN,DF,St. Louis City,,1995.0,11,4,473,5.3,0,1,1,0,0,0,0,0,0.0,0.19,0.19,0.0,0.19,Matches,0.0,0.0,0.0,0.0,mls_standard_clean.csv
383,Warren Madrigal,cr CRC,"FW,MF",Nashville SC,,2004.0,14,10,804,8.9,5,2,7,5,0,0,0,0,0.56,0.22,0.78,0.56,0.78,Matches,0.0,0.0,0.0,0.0,mls_standard_clean.csv
384,Talles Magno,br BRA,"FW,MF",NYCFC,,2002.0,10,0,173,1.9,2,0,2,2,0,0,0,0,1.04,0.0,1.04,1.04,1.04,Matches,0.0,0.0,0.0,0.0,mls_standard_clean.csv
385,Jack Maher,us USA,DF,Nashville SC,,1999.0,4,4,360,4.0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.00,Matches,0.0,0.0,0.0,0.0,mls_standard_clean.csv
386,Olwethu Makhanya,za RSA,DF,Philadelphia Union,,2004.0,13,13,1169,13.0,0,0,0,0,0,0,6,1,0.0,0.0,0.0,0.0,0.00,Matches,0.0,0.0,0.0,0.0,mls_standard_clean.csv
387,Juan Manuel Sanabria,uy URU,"MF,DF",Real Salt Lake,,2000.0,11,10,907,10.1,0,4,4,0,0,0,2,0,0.0,0.4,0.4,0.0,0.40,Matches,0.0,0.0,0.0,0.0,mls_standard_clean.csv
388,Alexis Manyoma,co COL,MF,Colorado Rapids,,2003.0,11,2,240,2.7,1,0,1,1,0,0,1,0,0.37,0.0,0.37,0.37,0.37,Matches,0.0,0.0,0.0,0.0,mls_standard_clean.csv
389,J.T. Marcinkowski,us USA,GK,LA Galaxy,,1997.0,11,11,990,11.0,0,0,0,0,0,0,2,0,0.0,0.0,0.0,0.0,0.00,Matches,0.0,0.0,0.0,0.0,mls_standard_clean.csv
390,Dominik Marczuk,pl POL,MF,Real Salt Lake,,2003.0,8,1,188,2.1,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.00,Matches,0.0,0.0,0.0,0.0,mls_standard_clean.csv
391,Paul Marie,fr FRA,MF,SJ Earthquakes,,1995.0,11,2,229,2.5,0,4,4,0,0,0,0,0,0.0,1.57,1.57,0.0,1.57,Matches,0.0,0.0,0.0,0.0,mls_standard_clean.csv
392,Adrián Marín,es ESP,DF,Orlando City,,1997.0,13,10,932,10.4,0,3,3,0,0,0,3,0,0.0,0.29,0.29,0.0,0.29,Matches,0.0,0.0,0.0,0.0,mls_standard_clean.csv
393,Anthony Markanich,ph PHI,"MF,DF",Minnesota Utd,,1999.0,15,14,1188,13.2,4,1,5,4,0,0,2,0,0.3,0.08,0.38,0.3,0.38,Matches,0.0,0.0,0.0,0.0,mls_standard_clean.csv
394,Nick Markanich,us USA,FW,Houston Dynamo,,1999.0,6,1,92,1.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.00,Matches,0.0,0.0,0.0,0.0,mls_standard_clean.csv
395,Nikola Marković,ca CAN,"MF,DF",D.C. United,,2004.0,11,2,319,3.5,0,1,1,0,0,0,1,0,0.0,0.28,0.28,0.0,0.28,Matches,0.0,0.0,0.0,0.0,mls_standard_clean.csv
396,Idan Markovich,il ISR,FW,Charlotte,,2004.0,15,14,1156,12.8,5,1,6,5,0,1,1,0,0.39,0.08,0.47,0.39,0.47,Matches,0.0,0.0,0.0,0.0,mls_standard_clean.csv
397,Jahkeele Marshall-Rutty,ca CAN,DF,RB New York,,2004.0,14,13,1110,12.3,0,0,0,0,0,0,2,0,0.0,0.0,0.0,0.0,0.00,Matches,0.0,0.0,0.0,0.0,mls_standard_clean.csv
398,David Martínez,ve VEN,"FW,MF",LAFC,,2006.0,14,10,808,9.0,5,0,5,5,0,0,2,0,0.56,0.0,0.56,0.56,0.56,Matches,0.0,0.0,0.0,0.0,mls_standard_clean.csv
399,Geiner Martínez,co COL,DF,Philadelphia Union,,2003.0,7,4,458,5.1,0,0,0,0,0,0,2,0,0.0,0.0,0.0,0.0,0.00,Matches,0.0,0.0,0.0,0.0,mls_standard_clean.csv
400,Thiago Martins,br BRA,DF,NYCFC,,1995.0,14,14,1240,13.8,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,Matches,0.0,0.0,0.0,0.0,mls_standard_clean.csv
401,Joyeux Masanka Bungi,be BEL,DF,RB New York,,2007.0,2,1,90,1.0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.00,Matches,0.0,0.0,0.0,0.0,mls_standard_clean.csv
402,Jimmy Maurer,us USA,GK,Houston Dynamo,,1988.0,1,0,45,0.5,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.00,Matches,0.0,0.0,0.0,0.0,mls_standard_clean.csv
403,Eric Maxim Choupo-Moting,cm CMR,FW,RB New York,,1989.0,10,1,183,2.0,2,0,2,1,1,1,0,0,0.98,0.0,0.98,0.49,0.49,Matches,0.0,0.0,0.0,0.0,mls_standard_clean.csv
404,Olivier Mbaizo,cm CMR,DF,Philadelphia Union,,1997.0,1,0,60,0.7,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,Matches,0.0,0.0,0.0,0.0,mls_standard_clean.csv
405,Mbekezeli Mbokazi,za RSA,DF,Chicago Fire,,2005.0,12,12,1048,11.6,0,0,0,0,0,0,2,0,0.0,0.0,0.0,0.0,0.00,Matches,0.0,0.0,0.0,0.0,mls_standard_clean.csv
406,Kenji Mboma Dem,fr FRA,"FW,MF",FC Cincinnati,,2002.0,12,8,648,7.2,4,1,5,4,0,0,0,0,0.56,0.14,0.69,0.56,0.69,Matches,0.0,0.0,0.0,0.0,mls_standard_clean.csv
407,Jack McGlynn,us USA,MF,Houston Dynamo,,2003.0,10,9,745,8.3,2,3,5,2,0,0,2,0,0.24,0.36,0.6,0.24,0.60,Matches,0.0,0.0,0.0,0.0,mls_standard_clean.csv
408,Duncan McGuire,us USA,FW,Orlando City,,2001.0,11,4,481,5.3,2,0,2,2,0,0,1,0,0.37,0.0,0.37,0.37,0.37,Matches,0.0,0.0,0.0,0.0,mls_standard_clean.csv
409,Brendan McSorley,us USA,FW,St. Louis City,,2002.0,12,0,182,2.0,1,0,1,1,0,0,2,0,0.49,0.0,0.49,0.49,0.49,Matches,0.0,0.0,0.0,0.0,mls_standard_clean.csv
410,Christopher McVey,se SWE,DF,San Diego FC,,1997.0,13,12,1053,11.7,1,0,1,1,0,0,6,2,0.09,0.0,0.09,0.09,0.09,Matches,0.0,0.0,0.0,0.0,mls_standard_clean.csv
411,Adri Mehmeti,us USA,MF,RB New York,,2009.0,15,15,1233,13.7,1,2,3,1,0,0,4,0,0.07,0.15,0.22,0.07,0.22,Matches,0.0,0.0,0.0,0.0,mls_standard_clean.csv
412,Lionel Messi,ar ARG,"FW,MF",Inter Miami,,1987.0,14,14,1242,13.8,12,7,19,11,1,1,2,0,0.87,0.51,1.38,0.8,1.30,Matches,0.0,0.0,0.0,0.0,mls_standard_clean.csv
413,Wyatt Meyer,us USA,DF,Sporting KC,,2001.0,11,10,877,9.7,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.00,Matches,0.0,0.0,0.0,0.0,mls_standard_clean.csv
414,Matt Miazga,us USA,DF,FC Cincinnati,,1995.0,9,7,570,6.3,0,1,1,0,0,0,3,0,0.0,0.16,0.16,0.0,0.16,Matches,0.0,0.0,0.0,0.0,mls_standard_clean.csv
415,Micael,br BRA,DF,Inter Miami,,2000.0,14,14,1260,14.0,1,0,1,1,0,0,4,0,0.07,0.0,0.07,0.07,0.07,Matches,0.0,0.0,0.0,0.0,mls_standard_clean.csv
416,Novak Mićović,rs SRB,GK,LA Galaxy,,2001.0,4,4,360,4.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,Matches,0.0,0.0,0.0,0.0,mls_standard_clean.csv
417,Alex Mighten,eng ENG,"FW,MF",San Diego FC,,2002.0,9,3,364,4.0,0,2,2,0,0,0,1,0,0.0,0.49,0.49,0.0,0.49,Matches,0.0,0.0,0.0,0.0,mls_standard_clean.csv
418,Djordje Mihailovic,us USA,"MF,FW",Toronto FC,,1998.0,5,4,400,4.4,1,2,3,1,0,0,0,0,0.23,0.45,0.68,0.23,0.68,Matches,0.0,0.0,0.0,0.0,mls_standard_clean.csv
419,Enea Mihaj,al ALB,DF,Atlanta Utd,,1998.0,13,12,1060,11.8,0,0,0,0,0,0,3,0,0.0,0.0,0.0,0.0,0.00,Matches,0.0,0.0,0.0,0.0,mls_standard_clean.csv
420,Harbor Miller,us USA,"MF,FW",LA Galaxy,,2007.0,13,5,505,5.6,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,Matches,0.0,0.0,0.0,0.0,mls_standard_clean.csv
421,Jansen Miller,us USA,DF,Sporting KC,,2002.0,8,4,408,4.5,0,0,0,0,0,0,2,0,0.0,0.0,0.0,0.0,0.00,Matches,0.0,0.0,0.0,0.0,mls_standard_clean.csv
422,Kamal Miller,ca CAN,DF,Portland Timbers,,1997.0,10,7,558,6.2,0,0,0,0,0,0,2,1,0.0,0.0,0.0,0.0,0.00,Matches,0.0,0.0,0.0,0.0,mls_standard_clean.csv
423,Nolan Miller,us USA,DF,Orlando City,,2004.0,5,4,328,3.6,0,0,0,0,0,0,2,0,0.0,0.0,0.0,0.0,0.00,Matches,0.0,0.0,0.0,0.0,mls_standard_clean.csv
424,Peyton Miller,us USA,"DF,MF",NE Revolution,,2007.0,12,6,720,8.0,3,0,3,3,0,0,1,0,0.37,0.0,0.37,0.37,0.37,Matches,0.0,0.0,0.0,0.0,mls_standard_clean.csv
425,Juan Mina,co COL,DF,RB New York,,2004.0,5,1,185,2.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,Matches,0.0,0.0,0.0,0.0,mls_standard_clean.csv
426,Georgi Minoungou,bf BFA,MF,Seattle Sounders,,2002.0,3,2,150,1.7,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,Matches,0.0,0.0,0.0,0.0,mls_standard_clean.csv
427,Georgi Minoungou,bf BFA,"MF,FW",Colorado Rapids,,2002.0,9,6,598,6.6,0,2,2,0,0,0,1,0,0.0,0.3,0.3,0.0,0.30,Matches,0.0,0.0,0.0,0.0,mls_standard_clean.csv
428,Aleksei Miranchuk,ru RUS,"FW,MF",Atlanta Utd,,1995.0,13,11,1009,11.2,5,2,7,5,0,0,0,0,0.45,0.18,0.62,0.45,0.62,Matches,0.0,0.0,0.0,0.0,mls_standard_clean.csv
429,Roald Mitchell,tt TRI,MF,RB New York,,2003.0,3,0,30,0.3,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,Matches,0.0,0.0,0.0,0.0,mls_standard_clean.csv
430,Shakur Mohammed,gh GHA,MF,Nashville SC,,2003.0,4,1,74,0.8,1,0,1,1,0,0,0,0,1.22,0.0,1.22,1.22,1.22,Matches,0.0,0.0,0.0,0.0,mls_standard_clean.csv
431,Luca Moisa,us USA,MF,Real Salt Lake,,2008.0,3,3,175,1.9,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.00,Matches,0.0,0.0,0.0,0.0,mls_standard_clean.csv
432,Zane Monlouis,eng ENG,DF,Toronto FC,,2003.0,12,8,791,8.8,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.00,Matches,0.0,0.0,0.0,0.0,mls_standard_clean.csv
433,Shaq Moore,us USA,"DF,MF",FC Dallas,,1996.0,15,14,1297,14.4,0,1,1,0,0,0,2,0,0.0,0.07,0.07,0.0,0.07,Matches,0.0,0.0,0.0,0.0,mls_standard_clean.csv
434,Felipe Mora,cl CHI,"MF,FW",Portland Timbers,,1993.0,10,4,362,4.0,1,0,1,1,0,0,1,0,0.25,0.0,0.25,0.25,0.25,Matches,0.0,0.0,0.0,0.0,mls_standard_clean.csv
435,Efrain Morales,bo BOL,DF,CF Montréal,,2004.0,11,10,875,9.7,0,1,1,0,0,0,0,0,0.0,0.1,0.1,0.0,0.10,Matches,0.0,0.0,0.0,0.0,mls_standard_clean.csv
436,Santi Morales,us USA,MF,Inter Miami,,2007.0,1,1,72,0.8,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,Matches,0.0,0.0,0.0,0.0,mls_standard_clean.csv
437,Maximiliano Moralez,ar ARG,MF,NYCFC,,1987.0,14,14,1124,12.5,1,6,7,0,1,1,1,0,0.08,0.48,0.56,0.0,0.48,Matches,0.0,0.0,0.0,0.0,mls_standard_clean.csv
438,Steven Moreira,cv CPV,DF,Columbus Crew,,1994.0,14,13,1132,12.6,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.00,Matches,0.0,0.0,0.0,0.0,mls_standard_clean.csv
439,Santiago Moreno,co COL,"FW,MF",FC Dallas,,2000.0,10,6,507,5.6,2,1,3,1,1,1,1,0,0.36,0.18,0.53,0.18,0.36,Matches,0.0,0.0,0.0,0.0,mls_standard_clean.csv
440,Lewis Morgan,sct SCO,FW,San Diego FC,,1996.0,8,4,351,3.9,0,2,2,0,0,0,0,0,0.0,0.51,0.51,0.0,0.51,Matches,0.0,0.0,0.0,0.0,mls_standard_clean.csv
441,Jordan Morris,us USA,"MF,FW",Seattle Sounders,,1994.0,10,6,542,6.0,1,2,3,1,0,0,0,0,0.17,0.33,0.5,0.17,0.50,Matches,0.0,0.0,0.0,0.0,mls_standard_clean.csv
442,Rafael Mosquera,pa PAN,FW,RB New York,,2005.0,10,1,317,3.5,0,0,0,0,0,0,2,0,0.0,0.0,0.0,0.0,0.00,Matches,0.0,0.0,0.0,0.0,mls_standard_clean.csv
443,Chris Mueller,us USA,FW,Chicago Fire,,1996.0,5,1,94,1.0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.00,Matches,0.0,0.0,0.0,0.0,mls_standard_clean.csv
444,Hany Mukhtar,de GER,"FW,MF",Nashville SC,,1995.0,14,11,1090,12.1,6,4,10,6,0,0,2,0,0.5,0.33,0.83,0.5,0.83,Matches,0.0,0.0,0.0,0.0,mls_standard_clean.csv
445,Thomas Müller,de GER,MF,Vancouver W'caps,,1989.0,12,9,842,9.4,4,2,6,2,2,2,0,0,0.43,0.21,0.64,0.21,0.43,Matches,0.0,0.0,0.0,0.0,mls_standard_clean.csv
446,Daniel Munie,us USA,DF,SJ Earthquakes,,2000.0,14,14,1260,14.0,3,1,4,3,0,0,2,0,0.21,0.07,0.29,0.21,0.29,Matches,0.0,0.0,0.0,0.0,mls_standard_clean.csv
447,Louis Munteanu,ro ROU,FW,D.C. United,,2002.0,11,6,644,7.2,5,0,5,4,1,1,1,0,0.7,0.0,0.7,0.56,0.56,Matches,0.0,0.0,0.0,0.0,mls_standard_clean.csv
448,Facundo Mura,ar ARG,"DF,MF",Inter Miami,,1999.0,12,6,703,7.8,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,Matches,0.0,0.0,0.0,0.0,mls_standard_clean.csv
449,Ian Murphy,us USA,DF,Colorado Rapids,,2000.0,1,0,7,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,Matches,0.0,0.0,0.0,0.0,mls_standard_clean.csv
450,Jacob Murrell,us USA,FW,D.C. United,,2004.0,8,0,74,0.8,0,1,1,0,0,0,1,0,0.0,1.22,1.22,0.0,1.22,Matches,0.0,0.0,0.0,0.0,mls_standard_clean.csv
451,Petar Musa,hr CRO,FW,FC Dallas,,1998.0,13,12,1040,11.6,12,2,14,10,2,2,1,0,1.04,0.17,1.21,0.87,1.04,Matches,0.0,0.0,0.0,0.0,mls_standard_clean.csv
452,Daniel Musovski,mk MKD,FW,Seattle Sounders,,1995.0,12,7,555,6.2,1,0,1,1,0,0,1,0,0.16,0.0,0.16,0.16,0.16,Matches,0.0,0.0,0.0,0.0,mls_standard_clean.csv
453,Alex Muyl,us USA,MF,Nashville SC,,1995.0,13,6,564,6.3,0,0,0,0,0,0,2,0,0.0,0.0,0.0,0.0,0.00,Matches,0.0,0.0,0.0,0.0,mls_standard_clean.csv
454,Tristan Muyumba,fr FRA,MF,Atlanta Utd,,1997.0,14,11,1018,11.3,1,0,1,1,0,0,3,0,0.09,0.0,0.09,0.09,0.09,Matches,0.0,0.0,0.0,0.0,mls_standard_clean.csv
455,Andy Najar,hn HON,DF,Nashville SC,,1993.0,11,9,753,8.4,0,3,3,0,0,0,3,0,0.0,0.36,0.36,0.0,0.36,Matches,0.0,0.0,0.0,0.0,mls_standard_clean.csv
456,Matheus Nascimento,br BRA,FW,LA Galaxy,,2004.0,8,0,151,1.7,1,0,1,1,0,0,0,0,0.6,0.0,0.6,0.6,0.60,Matches,0.0,0.0,0.0,0.0,mls_standard_clean.csv
457,Miguel Navarro,ve VEN,DF,Colorado Rapids,,1999.0,11,7,680,7.6,0,1,1,0,0,0,6,1,0.0,0.13,0.13,0.0,0.13,Matches,0.0,0.0,0.0,0.0,mls_standard_clean.csv
458,Rafael Navarro,br BRA,FW,Colorado Rapids,,2000.0,15,15,1343,14.9,8,3,11,7,1,1,3,0,0.54,0.2,0.74,0.47,0.67,Matches,0.0,0.0,0.0,0.0,mls_standard_clean.csv
459,Philippe Ndinga,ga GAB,DF,Philadelphia Union,,2005.0,6,3,221,2.5,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.00,Matches,0.0,0.0,0.0,0.0,mls_standard_clean.csv
460,Jalen Neal,us USA,DF,CF Montréal,,2003.0,6,5,407,4.5,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.00,Matches,0.0,0.0,0.0,0.0,mls_standard_clean.csv
461,Dylan Nealis,us USA,DF,RB New York,,1998.0,12,12,1054,11.7,0,0,0,0,0,0,2,0,0.0,0.0,0.0,0.0,0.00,Matches,0.0,0.0,0.0,0.0,mls_standard_clean.csv
462,Sean Nealis,us USA,DF,D.C. United,,1997.0,4,1,63,0.7,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,Matches,0.0,0.0,0.0,0.0,mls_standard_clean.csv
463,Franco Negri,ar ARG,DF,Houston Dynamo,,1995.0,5,4,291,3.2,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.00,Matches,0.0,0.0,0.0,0.0,mls_standard_clean.csv
464,Jayden Nelson,ca CAN,MF,Austin FC,,2002.0,10,6,452,5.0,2,0,2,2,0,0,2,0,0.4,0.0,0.4,0.4,0.40,Matches,0.0,0.0,0.0,0.0,mls_standard_clean.csv
465,John Nelson,us USA,"DF,MF",LA Galaxy,,1998.0,13,7,799,8.9,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,Matches,0.0,0.0,0.0,0.0,mls_standard_clean.csv
466,Jean-Claude Ngando,cm CMR,MF,Vancouver W'caps,,1999.0,2,1,85,0.9,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.00,Matches,0.0,0.0,0.0,0.0,mls_standard_clean.csv
467,Kenneth Nielsen,us USA,DF,LAFC,,2002.0,3,2,146,1.6,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.00,Matches,0.0,0.0,0.0,0.0,mls_standard_clean.csv
468,Nolan Norris,us USA,DF,FC Dallas,,2005.0,12,10,899,10.0,1,0,1,1,0,0,4,0,0.1,0.0,0.1,0.1,0.10,Matches,0.0,0.0,0.0,0.0,mls_standard_clean.csv
469,Obinna Nwobodo,ng NGA,MF,FC Cincinnati,,1996.0,10,4,374,4.2,0,0,0,0,0,0,4,0,0.0,0.0,0.0,0.0,0.00,Matches,0.0,0.0,0.0,0.0,mls_standard_clean.csv
470,Aiden O'Neill,au AUS,MF,NYCFC,,1998.0,11,11,904,10.0,0,1,1,0,0,0,2,0,0.0,0.1,0.1,0.0,0.10,Matches,0.0,0.0,0.0,0.0,mls_standard_clean.csv
471,Kevin O'Toole,ie IRL,DF,NYCFC,,1998.0,10,10,900,10.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,Matches,0.0,0.0,0.0,0.0,mls_standard_clean.csv
472,Édier Ocampo,co COL,DF,Vancouver W'caps,,2003.0,14,13,1095,12.2,1,0,1,1,0,0,5,0,0.08,0.0,0.08,0.08,0.08,Matches,0.0,0.0,0.0,0.0,mls_standard_clean.csv
473,Agustin Ojeda,ar ARG,"MF,FW",NYCFC,,2004.0,15,15,1195,13.3,3,3,6,3,0,0,1,0,0.23,0.23,0.45,0.23,0.45,Matches,0.0,0.0,0.0,0.0,mls_standard_clean.csv
474,Braian Ojeda,py PAR,MF,Orlando City,,2000.0,15,15,1335,14.8,0,1,1,0,0,0,1,0,0.0,0.07,0.07,0.0,0.07,Matches,0.0,0.0,0.0,0.0,mls_standard_clean.csv
475,Martín Ojeda,ar ARG,"FW,MF",Orlando City,,1998.0,15,15,1313,14.6,11,0,11,8,3,3,1,0,0.75,0.0,0.75,0.55,0.55,Matches,0.0,0.0,0.0,0.0,mls_standard_clean.csv
476,Hamzat Ojediran,ng NGA,MF,Colorado Rapids,,2003.0,13,13,944,10.5,1,0,1,1,0,0,6,0,0.1,0.0,0.1,0.1,0.10,Matches,0.0,0.0,0.0,0.0,mls_standard_clean.csv
477,Victor Olatunji,ng NGA,FW,Real Salt Lake,,1999.0,11,2,262,2.9,1,0,1,1,0,0,0,0,0.34,0.0,0.34,0.34,0.34,Matches,0.0,0.0,0.0,0.0,mls_standard_clean.csv
478,Salvador Olivas,us USA,FW,Philadelphia Union,,2006.0,1,0,8,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,Matches,0.0,0.0,0.0,0.0,mls_standard_clean.csv
479,Cristiano Oliveira,us USA,MF,NE Revolution,,2008.0,1,0,6,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,Matches,0.0,0.0,0.0,0.0,mls_standard_clean.csv
480,Kwadwo Opoku,gh GHA,FW,CF Montréal,,2001.0,5,0,103,1.1,1,0,1,1,0,0,0,0,0.87,0.0,0.87,0.87,0.87,Matches,0.0,0.0,0.0,0.0,mls_standard_clean.csv
481,Nathan Ordaz,sv SLV,"FW,MF",LAFC,,2004.0,9,6,502,5.6,2,0,2,2,0,0,0,0,0.36,0.0,0.36,0.36,0.36,Matches,0.0,0.0,0.0,0.0,mls_standard_clean.csv
482,Sergio Oregel,us USA,MF,Chicago Fire,,2005.0,3,0,29,0.3,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,Matches,0.0,0.0,0.0,0.0,mls_standard_clean.csv
483,Jaziel Orozco,us USA,"DF,MF",St. Louis City,,2004.0,9,9,712,7.9,0,0,0,0,0,0,3,0,0.0,0.0,0.0,0.0,0.00,Matches,0.0,0.0,0.0,0.0,mls_standard_clean.csv
484,Jonathan Osorio,ca CAN,MF,Toronto FC,,1992.0,14,14,1260,14.0,0,3,3,0,0,0,5,0,0.0,0.21,0.21,0.0,0.21,Matches,0.0,0.0,0.0,0.0,mls_standard_clean.csv
485,Luis Otávio,br BRA,MF,Orlando City,,2007.0,10,5,417,4.6,1,0,1,1,0,0,2,0,0.22,0.0,0.22,0.22,0.22,Matches,0.0,0.0,0.0,0.0,mls_standard_clean.csv
486,Javier Otero,ve VEN,GK,Orlando City,,2002.0,2,1,162,1.8,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,Matches,0.0,0.0,0.0,0.0,mls_standard_clean.csv
487,Prince Owusu,gh GHA,FW,CF Montréal,,1997.0,14,13,1084,12.0,9,6,15,5,4,4,5,0,0.75,0.5,1.25,0.42,0.91,Matches,0.0,0.0,0.0,0.0,mls_standard_clean.csv
488,Woobens Pacius,ht HAI,FW,Nashville SC,,2001.0,11,3,243,2.7,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.00,Matches,0.0,0.0,0.0,0.0,mls_standard_clean.csv
