Rk,Player,Nation,Pos,Squad,Age,Born,90s,Gls,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,PK,PKatt,Matches,xG,npxG,xAG,source_file
409,Mobarak Al Rajeh,sa KSA,DF,Al-Shabab,21.0,2003.0,8.0,0,1,0,0.0,0.12,0.0,0.0,,0,0,Matches,0.0,0.0,0.0,saudi_shooting_clean.csv
410,Predrag Rajković,rs SRB,GK,Al-Ittihad,29.0,1995.0,29.6,0,0,0,,0.0,0.0,,,0,0,Matches,0.0,0.0,0.0,saudi_shooting_clean.csv
411,Luca Ramirez,,FW,Al-Riyadh SC,,,1.0,0,3,1,33.3,2.97,0.99,0.0,0.0,0,0,Matches,0.0,0.0,0.0,saudi_shooting_clean.csv
412,Khaled Al Rammah,sa KSA,DF,Al-Fayha,20.0,2005.0,3.1,0,1,0,0.0,0.32,0.0,0.0,,0,0,Matches,0.0,0.0,0.0,saudi_shooting_clean.csv
413,Jefferson Ramos,,FW,Al-Fateh,20.0,2005.0,1.4,1,5,2,40.0,3.54,1.42,0.2,0.5,0,0,Matches,0.0,0.0,0.0,saudi_shooting_clean.csv
414,Saud Al Rashed,sa KSA,DF,Al-Hazem,27.0,1998.0,18.3,0,5,3,60.0,0.27,0.16,0.0,0.0,0,0,Matches,0.0,0.0,0.0,saudi_shooting_clean.csv
415,Fahad Al Rashidi,sa KSA,"FW,MF",Al-Ahli,28.0,1997.0,0.1,0,0,0,,0.0,0.0,,,0,0,Matches,0.0,0.0,0.0,saudi_shooting_clean.csv
416,Fahad Al Rashidi,sa KSA,"FW,MF",Al-Taawoun,28.0,1997.0,1.1,0,2,1,50.0,1.76,0.88,0.0,0.0,0,0,Matches,0.0,0.0,0.0,saudi_shooting_clean.csv
417,Noor Al Rashidi,sa KSA,DF,Damac,30.0,1995.0,0.3,0,0,0,,0.0,0.0,,,0,0,Matches,0.0,0.0,0.0,saudi_shooting_clean.csv
418,Pedro Rebocho,pt POR,DF,Al-Khaleej,30.0,1995.0,31.8,0,10,0,0.0,0.31,0.0,0.0,,0,0,Matches,0.0,0.0,0.0,saudi_shooting_clean.csv
419,Mohamed Refaat,,FW,Al-Fateh,,,0.6,0,3,1,33.3,5.0,1.67,0.0,0.0,0,0,Matches,0.0,0.0,0.0,saudi_shooting_clean.csv
420,Mateo Retegui,it ITA,FW,Al-Qadsiah,26.0,1999.0,26.0,16,87,38,43.7,3.35,1.46,0.14,0.32,4,4,Matches,0.0,0.0,0.0,saudi_shooting_clean.csv
421,Renne Rivas,ve VEN,DF,Al-Taawoun,22.0,2003.0,1.0,0,0,0,,0.0,0.0,,,0,0,Matches,0.0,0.0,0.0,saudi_shooting_clean.csv
422,Marek Rodák,sk SVK,GK,Al-Ettifaq,28.0,1996.0,34.0,0,0,0,,0.0,0.0,,,0,0,Matches,0.0,0.0,0.0,saudi_shooting_clean.csv
423,Gonçalo Rodrigues,pt POR,MF,Al-Najma,28.0,1997.0,11.0,0,9,3,33.3,0.82,0.27,0.0,0.0,0,0,Matches,0.0,0.0,0.0,saudi_shooting_clean.csv
424,Luciano Rodríguez,uy URU,"FW,MF",Neom,22.0,2003.0,25.8,6,61,24,39.3,2.36,0.93,0.1,0.25,0,0,Matches,0.0,0.0,0.0,saudi_shooting_clean.csv
425,Cristiano Ronaldo,pt POR,FW,Al-Nassr,40.0,1985.0,28.9,28,161,60,37.3,5.57,2.08,0.14,0.37,6,8,Matches,0.0,0.0,0.0,saudi_shooting_clean.csv
426,Loreintz Rosier,fr FRA,MF,Al-Hazem,26.0,1998.0,29.7,1,17,2,11.8,0.57,0.07,0.06,0.5,0,0,Matches,0.0,0.0,0.0,saudi_shooting_clean.csv
427,Saeed Al Rubaie,sa KSA,DF,Al Okhdood SC,31.0,1994.0,17.4,4,14,5,35.7,0.8,0.29,0.29,0.8,0,0,Matches,0.0,0.0,0.0,saudi_shooting_clean.csv
428,Sattam Al Ruqi,sa KSA,MF,Al-Fayha,23.0,2002.0,0.1,0,0,0,,0.0,0.0,,,0,0,Matches,0.0,0.0,0.0,saudi_shooting_clean.csv
429,Muhanad Al Saad,sa KSA,MF,Neom,22.0,2003.0,3.1,1,5,2,40.0,1.6,0.64,0.2,0.5,0,0,Matches,0.0,0.0,0.0,saudi_shooting_clean.csv
430,Marwane Saâdane,ma MAR,"DF,MF",Al-Fateh,33.0,1992.0,27.7,0,20,3,15.0,0.72,0.11,0.0,0.0,0,0,Matches,0.0,0.0,0.0,saudi_shooting_clean.csv
431,Nawaf Al Saadi,sa KSA,MF,Al-Shabab,23.0,2001.0,2.1,0,8,3,37.5,3.85,1.44,0.0,0.0,0,0,Matches,0.0,0.0,0.0,saudi_shooting_clean.csv
432,Nawaf Al Saadi,sa KSA,MF,Damac,23.0,2001.0,1.7,0,5,1,20.0,2.9,0.58,0.0,0.0,0,0,Matches,0.0,0.0,0.0,saudi_shooting_clean.csv
433,Mohamed Al Saedi,,MF,Al-Hazem,,,0.5,0,0,0,,0.0,0.0,,,0,0,Matches,0.0,0.0,0.0,saudi_shooting_clean.csv
434,Mohammed Al-Saeed,sa KSA,DF,Al-Riyadh SC,28.0,1996.0,1.4,0,2,0,0.0,1.46,0.0,0.0,,0,0,Matches,0.0,0.0,0.0,saudi_shooting_clean.csv
435,Abdulrahman Al Safari,sa KSA,"DF,MF",Al Kholood Saudi Club,32.0,1993.0,9.9,0,0,0,,0.0,0.0,,,0,0,Matches,0.0,0.0,0.0,saudi_shooting_clean.csv
436,Ziyad Al-Sahafi,sa KSA,DF,Al-Fayha,30.0,1994.0,2.9,0,0,0,,0.0,0.0,,,0,0,Matches,0.0,0.0,0.0,saudi_shooting_clean.csv
437,Mohammed Al Sahihi,,MF,Al-Fateh,,,1.5,0,1,0,0.0,0.69,0.0,0.0,,0,0,Matches,0.0,0.0,0.0,saudi_shooting_clean.csv
438,Fashion Sakala,zm ZAM,"MF,FW",Al-Fayha,28.0,1997.0,28.2,13,69,30,43.5,2.45,1.06,0.17,0.4,1,1,Matches,0.0,0.0,0.0,saudi_shooting_clean.csv
439,Makhir Saleh,sa KSA,DF,Al-Fayha,26.0,1999.0,6.9,1,5,1,20.0,0.73,0.15,0.2,1.0,0,0,Matches,0.0,0.0,0.0,saudi_shooting_clean.csv
440,Mohammed Saleh,sa KSA,MF,Al-Taawoun,25.0,2000.0,1.3,0,3,1,33.3,2.37,0.79,0.0,0.0,0,0,Matches,0.0,0.0,0.0,saudi_shooting_clean.csv
441,Mohammed Saleh,sa KSA,FW,Al-Najma,25.0,2000.0,1.8,1,2,2,100.0,1.11,1.11,0.5,0.5,0,0,Matches,0.0,0.0,0.0,saudi_shooting_clean.csv
442,Abdulla Al Salem,sa KSA,FW,Al-Qadsiah,32.0,1992.0,6.9,4,22,8,36.4,3.17,1.15,0.18,0.5,0,0,Matches,0.0,0.0,0.0,saudi_shooting_clean.csv
443,Ali Ayesh Al-Salem,sa KSA,DF,Al-Khaleej,26.0,1998.0,1.4,0,3,2,66.7,2.08,1.38,0.0,0.0,0,0,Matches,0.0,0.0,0.0,saudi_shooting_clean.csv
444,Ali Ayesh Al-Salem,sa KSA,DF,Al Okhdood SC,26.0,1998.0,15.6,0,8,3,37.5,0.51,0.19,0.0,0.0,0,0,Matches,0.0,0.0,0.0,saudi_shooting_clean.csv
445,Jalal Al Salem,,FW,Al-Ettifaq,,,1.6,0,2,0,0.0,1.22,0.0,0.0,,0,0,Matches,0.0,0.0,0.0,saudi_shooting_clean.csv
446,Saud Salem,sa KSA,MF,Al Okhdood SC,19.0,2005.0,1.4,0,0,0,,0.0,0.0,,,0,0,Matches,0.0,0.0,0.0,saudi_shooting_clean.csv
447,Enes Sali,ro ROU,"MF,FW",Al-Riyadh SC,19.0,2006.0,6.5,0,8,2,25.0,1.24,0.31,0.0,0.0,0,0,Matches,0.0,0.0,0.0,saudi_shooting_clean.csv
448,Mohammad Al Salkhadi,sy SYR,MF,Damac,24.0,2001.0,3.2,0,8,1,12.5,2.49,0.31,0.0,0.0,0,0,Matches,0.0,0.0,0.0,saudi_shooting_clean.csv
449,Awn Al Saluli,sa KSA,DF,Neom,26.0,1998.0,2.8,0,1,0,0.0,0.35,0.0,0.0,,0,0,Matches,0.0,0.0,0.0,saudi_shooting_clean.csv
450,Abdulrahman Al Sanbi,sa KSA,GK,Al-Ahli,24.0,2001.0,8.0,0,0,0,,0.0,0.0,,,0,0,Matches,0.0,0.0,0.0,saudi_shooting_clean.csv
451,Samir Santos,br BRA,DF,Al-Najma,30.0,1994.0,29.2,3,8,3,37.5,0.27,0.1,0.38,1.0,0,0,Matches,0.0,0.0,0.0,saudi_shooting_clean.csv
452,Mohammed Al Sarnoukh,,DF,Al-Fateh,,,2.7,0,3,2,66.7,1.1,0.73,0.0,0.0,0,0,Matches,0.0,0.0,0.0,saudi_shooting_clean.csv
453,Ramzi Sawlan,sa KSA,DF,Al Kholood Saudi Club,27.0,1998.0,13.6,0,1,0,0.0,0.07,0.0,0.0,,0,0,Matches,0.0,0.0,0.0,saudi_shooting_clean.csv
454,Amir Sayoud,dz ALG,"MF,FW",Al-Hazem,34.0,1990.0,12.0,3,25,8,32.0,2.08,0.67,0.08,0.25,1,2,Matches,0.0,0.0,0.0,saudi_shooting_clean.csv
455,Basil Al Sayyali,sa KSA,MF,Al-Shabab,24.0,2001.0,5.1,0,2,1,50.0,0.39,0.2,0.0,0.0,0,0,Matches,0.0,0.0,0.0,saudi_shooting_clean.csv
456,Basil Al Sayyali,sa KSA,MF,Al-Hazem,24.0,2001.0,11.9,0,11,0,0.0,0.92,0.0,0.0,,0,0,Matches,0.0,0.0,0.0,saudi_shooting_clean.csv
457,Amine Sbai,ma MAR,MF,Al-Fateh,24.0,2000.0,0.2,0,1,1,100.0,4.5,4.5,0.0,0.0,0,0,Matches,0.0,0.0,0.0,saudi_shooting_clean.csv
458,Bart Schenkeveld,nl NED,DF,Al-Khaleej,33.0,1991.0,16.3,0,6,0,0.0,0.37,0.0,0.0,,0,0,Matches,0.0,0.0,0.0,saudi_shooting_clean.csv
459,Saikou Secka,,FW,Al-Fayha,,,0.0,0,1,0,0.0,90.0,0.0,0.0,,0,0,Matches,0.0,0.0,0.0,saudi_shooting_clean.csv
460,Moustapha Sembene,,DF,Al-Taawoun,,,2.0,0,0,0,,0.0,0.0,,,0,0,Matches,0.0,0.0,0.0,saudi_shooting_clean.csv
461,Alfa Semedo,gw GNB,MF,Al-Fayha,27.0,1997.0,29.1,4,40,7,17.5,1.37,0.24,0.1,0.57,0,0,Matches,0.0,0.0,0.0,saudi_shooting_clean.csv
462,Sergi,es ESP,"DF,MF",Al-Riyadh SC,33.0,1992.0,16.7,1,7,2,28.6,0.42,0.12,0.14,0.5,0,0,Matches,0.0,0.0,0.0,saudi_shooting_clean.csv
463,Ali Al Shaafi,,DF,Al-Khaleej,,,0.0,0,0,0,,0.0,0.0,,,0,0,Matches,0.0,0.0,0.0,saudi_shooting_clean.csv
464,Yasser Al-Shahrani,sa KSA,DF,Al-Qadsiah,33.0,1992.0,12.5,0,3,1,33.3,0.24,0.08,0.0,0.0,0,0,Matches,0.0,0.0,0.0,saudi_shooting_clean.csv
465,Abdulelah Al Shamary,sa KSA,MF,Al-Najma,33.0,1992.0,12.3,0,4,1,25.0,0.32,0.08,0.0,0.0,0,0,Matches,0.0,0.0,0.0,saudi_shooting_clean.csv
466,Mohammed Al Shammari,sa KSA,GK,Al Kholood Saudi Club,33.0,1991.0,2.0,0,0,0,,0.0,0.0,,,0,0,Matches,0.0,0.0,0.0,saudi_shooting_clean.csv
467,Yasser Al Shammari,,MF,Al-Ettifaq,,,0.0,0,0,0,,0.0,0.0,,,0,0,Matches,0.0,0.0,0.0,saudi_shooting_clean.csv
468,Yousef Al Shammari,sa KSA,FW,Al-Hazem,27.0,1997.0,11.6,5,27,15,55.6,2.32,1.29,0.11,0.2,2,2,Matches,0.0,0.0,0.0,saudi_shooting_clean.csv
469,Ahmed Al Shamrani,sa KSA,"DF,MF",Al-Hazem,23.0,2002.0,12.6,0,5,1,20.0,0.4,0.08,0.0,0.0,0,0,Matches,0.0,0.0,0.0,saudi_shooting_clean.csv
470,Abdullah Al Shanqiti,sa KSA,DF,Al-Hazem,26.0,1998.0,13.7,1,1,1,100.0,0.07,0.07,1.0,1.0,0,0,Matches,0.0,0.0,0.0,saudi_shooting_clean.csv
471,Hamed Al Shanqiti,sa KSA,GK,Al-Ittihad,20.0,2005.0,1.0,0,0,0,,0.0,0.0,,,0,0,Matches,0.0,0.0,0.0,saudi_shooting_clean.csv
472,Ahmed Sharahili,sa KSA,DF,Al-Ittihad,31.0,1994.0,11.1,0,4,0,0.0,0.36,0.0,0.0,,0,0,Matches,0.0,0.0,0.0,saudi_shooting_clean.csv
473,Riyadh Sharahili,sa KSA,MF,Damac,32.0,1993.0,16.2,0,7,1,14.3,0.43,0.06,0.0,0.0,0,0,Matches,0.0,0.0,0.0,saudi_shooting_clean.csv
474,Nader Al-Sharari,sa KSA,DF,Al-Nassr,29.0,1996.0,0.5,0,0,0,,0.0,0.0,,,0,0,Matches,0.0,0.0,0.0,saudi_shooting_clean.csv
475,Majed Sharrahi,,MF,Al-Najma,,,0.0,0,0,0,,0.0,0.0,,,0,0,Matches,0.0,0.0,0.0,saudi_shooting_clean.csv
476,Saleh Al-Shehri,sa KSA,FW,Al-Ittihad,31.0,1993.0,4.8,3,20,6,30.0,4.19,1.26,0.1,0.33,1,1,Matches,0.0,0.0,0.0,saudi_shooting_clean.csv
477,Sultan Al Shehri,sa KSA,DF,Al Kholood Saudi Club,30.0,1995.0,19.4,0,10,3,30.0,0.51,0.15,0.0,0.0,0,0,Matches,0.0,0.0,0.0,saudi_shooting_clean.csv
478,Yahya Al-Shehri,sa KSA,MF,Al-Riyadh SC,35.0,1990.0,5.6,0,4,0,0.0,0.72,0.0,0.0,,0,0,Matches,0.0,0.0,0.0,saudi_shooting_clean.csv
479,Muhannad Shenqeeti,sa KSA,"DF,MF",Al-Ittihad,26.0,1999.0,25.1,3,30,13,43.3,1.2,0.52,0.1,0.23,0,0,Matches,0.0,0.0,0.0,saudi_shooting_clean.csv
480,Ibrahim Al-Shoeil,sa KSA,DF,Al-Taawoun,30.0,1994.0,0.1,0,0,0,,0.0,0.0,,,0,0,Matches,0.0,0.0,0.0,saudi_shooting_clean.csv
481,Talal Al Shubili,,MF,Al-Riyadh SC,,,0.7,0,2,0,0.0,3.0,0.0,0.0,,0,0,Matches,0.0,0.0,0.0,saudi_shooting_clean.csv
482,Saad Al Shurafa,sa KSA,FW,Al-Fateh,20.0,2004.0,1.5,0,4,0,0.0,2.71,0.0,0.0,,0,0,Matches,0.0,0.0,0.0,saudi_shooting_clean.csv
483,Mohammed Al Shwirekh,sa KSA,DF,Al-Shabab,26.0,1998.0,16.1,0,8,3,37.5,0.5,0.19,0.0,0.0,0,0,Matches,0.0,0.0,0.0,saudi_shooting_clean.csv
484,Hussain Al Sibyani,sa KSA,"DF,MF",Al-Shabab,24.0,2001.0,5.5,0,3,0,0.0,0.55,0.0,0.0,,0,0,Matches,0.0,0.0,0.0,saudi_shooting_clean.csv
485,Meshal Sibyani,sa KSA,DF,Al-Ettifaq,24.0,2001.0,1.2,0,1,0,0.0,0.83,0.0,0.0,,0,0,Matches,0.0,0.0,0.0,saudi_shooting_clean.csv
486,Eyad Sidi Mohamed,sa KSA,MF,Al-Qadsiah,18.0,2006.0,0.3,1,1,1,100.0,3.91,3.91,1.0,1.0,0,0,Matches,0.0,0.0,0.0,saudi_shooting_clean.csv
487,Vincent Sierro,ch SUI,MF,Al-Shabab,29.0,1995.0,22.8,0,13,3,23.1,0.57,0.13,0.0,0.0,0,0,Matches,0.0,0.0,0.0,saudi_shooting_clean.csv
488,Mohamed Simakan,fr FRA,DF,Al-Nassr,25.0,2000.0,27.7,3,25,11,44.0,0.9,0.4,0.12,0.27,0,0,Matches,0.0,0.0,0.0,saudi_shooting_clean.csv
489,Jan-Carlo Simic,rs SRB,DF,Al-Ittihad,20.0,2005.0,7.4,0,3,0,0.0,0.4,0.0,0.0,,0,0,Matches,0.0,0.0,0.0,saudi_shooting_clean.csv
490,Ahmed Al Siyahi,,"MF,DF",Al-Riyadh SC,,,16.2,0,8,0,0.0,0.49,0.0,0.0,,0,0,Matches,0.0,0.0,0.0,saudi_shooting_clean.csv
491,Chris Smalling,eng ENG,DF,Al-Fayha,35.0,1989.0,33.2,3,14,6,42.9,0.42,0.18,0.21,0.5,0,0,Matches,0.0,0.0,0.0,saudi_shooting_clean.csv
492,Omar Al Somah,sy SYR,FW,Al-Hazem,36.0,1989.0,18.3,7,82,30,36.6,4.47,1.64,0.06,0.17,2,4,Matches,0.0,0.0,0.0,saudi_shooting_clean.csv
493,Mohammed Somaili,sa KSA,"MF,FW",Al Kholood Saudi Club,24.0,2000.0,21.0,2,17,6,35.3,0.81,0.29,0.12,0.33,0,0,Matches,0.0,0.0,0.0,saudi_shooting_clean.csv
494,Ismaila Soro,ci CIV,MF,Al-Riyadh SC,27.0,1998.0,13.4,0,9,0,0.0,0.67,0.0,0.0,,0,0,Matches,0.0,0.0,0.0,saudi_shooting_clean.csv
495,Fawaz Al-Sqoor,sa KSA,DF,Al-Ittihad,29.0,1996.0,0.2,0,0,0,,0.0,0.0,,,0,0,Matches,0.0,0.0,0.0,saudi_shooting_clean.csv
496,Fawaz Al-Sqoor,sa KSA,DF,Al-Shabab,29.0,1996.0,2.5,0,2,1,50.0,0.8,0.4,0.0,0.0,0,0,Matches,0.0,0.0,0.0,saudi_shooting_clean.csv
497,Khalid Al Subaie,sa KSA,"DF,MF",Al-Najma,25.0,1999.0,7.7,0,2,0,0.0,0.26,0.0,0.0,,0,0,Matches,0.0,0.0,0.0,saudi_shooting_clean.csv
498,Khalid Al Subaie,sa KSA,MF,Al-Hazem,25.0,1999.0,0.4,0,0,0,,0.0,0.0,,,0,0,Matches,0.0,0.0,0.0,saudi_shooting_clean.csv
499,Faisal Al Subhi,,MF,Al-Riyadh SC,,,1.4,0,2,0,0.0,1.45,0.0,0.0,,0,0,Matches,0.0,0.0,0.0,saudi_shooting_clean.csv
500,Faisal Al Subiani,sa KSA,MF,Al-Shabab,22.0,2003.0,5.4,0,5,1,20.0,0.93,0.19,0.0,0.0,0,0,Matches,0.0,0.0,0.0,saudi_shooting_clean.csv
501,Mohammed Suhluli,sa KSA,"MF,FW",Al-Riyadh SC,20.0,2004.0,5.4,0,2,2,100.0,0.37,0.37,0.0,0.0,0,0,Matches,0.0,0.0,0.0,saudi_shooting_clean.csv
502,Mohammed Sulaiman,sa KSA,DF,Al-Ahli,21.0,2004.0,9.5,0,4,2,50.0,0.42,0.21,0.0,0.0,0,0,Matches,0.0,0.0,0.0,saudi_shooting_clean.csv
503,Hussain Al Sultan,,MF,Al-Khaleej,,,1.7,1,4,1,25.0,2.29,0.57,0.25,1.0,0,0,Matches,0.0,0.0,0.0,saudi_shooting_clean.csv
504,Khaled Al-Sumairi,sa KSA,MF,Damac,28.0,1997.0,4.1,0,3,1,33.3,0.73,0.24,0.0,0.0,0,0,Matches,0.0,0.0,0.0,saudi_shooting_clean.csv
505,Abdulaziz Al Suwailm,,DF,Al-Fateh,,,13.1,0,3,1,33.3,0.23,0.08,0.0,0.0,0,0,Matches,0.0,0.0,0.0,saudi_shooting_clean.csv
506,Mamadou Sylla,sn SEN,FW,Al-Riyadh SC,31.0,1994.0,22.8,10,61,29,47.5,2.67,1.27,0.16,0.34,0,1,Matches,0.0,0.0,0.0,saudi_shooting_clean.csv
507,Morlaye Sylla,gn GUI,MF,Damac,27.0,1998.0,31.7,2,37,9,24.3,1.17,0.28,0.03,0.11,1,1,Matches,0.0,0.0,0.0,saudi_shooting_clean.csv
508,Hassan Al Tambakti,sa KSA,DF,Al-Hilal,26.0,1999.0,26.0,1,8,3,37.5,0.31,0.12,0.13,0.33,0,0,Matches,0.0,0.0,0.0,saudi_shooting_clean.csv
509,Marzouq Tambakti,sa KSA,DF,Al-Riyadh SC,22.0,2003.0,12.5,0,5,2,40.0,0.4,0.16,0.0,0.0,0,0,Matches,0.0,0.0,0.0,saudi_shooting_clean.csv
510,Sultan Tanker,sa KSA,DF,Al-Hazem,26.0,1998.0,26.6,0,6,1,16.7,0.23,0.04,0.0,0.0,0,0,Matches,0.0,0.0,0.0,saudi_shooting_clean.csv
511,Mohammed Al-Thain,sa KSA,DF,Al-Shabab,28.0,1997.0,17.7,0,5,2,40.0,0.28,0.11,0.0,0.0,0,0,Matches,0.0,0.0,0.0,saudi_shooting_clean.csv
512,Mohammed Al-Thain,sa KSA,"DF,MF",Al-Qadsiah,28.0,1997.0,0.8,0,1,0,0.0,1.2,0.0,0.0,,0,0,Matches,0.0,0.0,0.0,saudi_shooting_clean.csv
513,Jehad Thakri,sa KSA,DF,Al-Qadsiah,24.0,2001.0,16.8,0,8,0,0.0,0.47,0.0,0.0,,0,0,Matches,0.0,0.0,0.0,saudi_shooting_clean.csv
514,David Tijanić,si SVN,MF,Al-Najma,28.0,1997.0,20.3,2,22,5,22.7,1.08,0.25,0.09,0.4,0,0,Matches,0.0,0.0,0.0,saudi_shooting_clean.csv
515,Karl Toko Ekambi,cm CMR,"FW,MF",Al-Fateh,32.0,1992.0,5.0,0,18,8,44.4,3.59,1.6,0.0,0.0,0,0,Matches,0.0,0.0,0.0,saudi_shooting_clean.csv
516,Ivan Toney,eng ENG,FW,Al-Ahli,29.0,1996.0,30.5,32,92,48,52.2,3.02,1.57,0.24,0.46,10,11,Matches,0.0,0.0,0.0,saudi_shooting_clean.csv
517,Tozé,pt POR,MF,Al-Riyadh SC,32.0,1993.0,32.5,9,72,26,36.1,2.22,0.8,0.08,0.23,3,4,Matches,0.0,0.0,0.0,saudi_shooting_clean.csv
518,William Troost-Ekong,ng NGA,DF,Al Kholood Saudi Club,31.0,1993.0,12.1,0,9,3,33.3,0.75,0.25,0.0,0.0,0,0,Matches,0.0,0.0,0.0,saudi_shooting_clean.csv
519,Hamad Al Tuhayfan,sa KSA,"DF,MF",Al-Hilal,26.0,1999.0,12.3,0,1,0,0.0,0.08,0.0,0.0,,0,0,Matches,0.0,0.0,0.0,saudi_shooting_clean.csv
520,Rakan Al Tulayhi,sa KSA,MF,Al-Najma,22.0,2002.0,16.9,4,24,10,41.7,1.42,0.59,0.17,0.4,0,0,Matches,0.0,0.0,0.0,saudi_shooting_clean.csv
521,Sattam Al Tumbukti,sa KSA,"MF,DF",Al-Fateh,23.0,2001.0,3.1,0,2,0,0.0,0.65,0.0,0.0,,0,0,Matches,0.0,0.0,0.0,saudi_shooting_clean.csv
522,Saud Al Tumbukti,sa KSA,MF,Al-Riyadh SC,20.0,2005.0,1.1,0,0,0,,0.0,0.0,,,0,0,Matches,0.0,0.0,0.0,saudi_shooting_clean.csv
523,Abdullah Turki,,MF,Al-Khaleej,,,0.2,0,1,0,0.0,5.63,0.0,0.0,,0,0,Matches,0.0,0.0,0.0,saudi_shooting_clean.csv
524,Edgaras Utkus,lt LTU,DF,Al Kholood Saudi Club,25.0,2000.0,15.7,1,10,2,20.0,0.64,0.13,0.1,0.5,0,0,Matches,0.0,0.0,0.0,saudi_shooting_clean.csv
525,Valentín Vada,ar ARG,"MF,FW",Damac,29.0,1996.0,32.4,11,57,18,31.6,1.76,0.56,0.16,0.5,2,2,Matches,0.0,0.0,0.0,saudi_shooting_clean.csv
526,Bruno Varela,cv CPV,GK,Al-Hazem,30.0,1994.0,19.4,0,0,0,,0.0,0.0,,,0,0,Matches,0.0,0.0,0.0,saudi_shooting_clean.csv
527,Matías Vargas,ar ARG,"FW,MF",Al-Fateh,28.0,1997.0,26.7,8,59,23,39.0,2.21,0.86,0.14,0.35,0,0,Matches,0.0,0.0,0.0,saudi_shooting_clean.csv
528,Vitor Vargas,br BRA,"DF,MF",Al-Najma,21.0,2004.0,18.7,0,9,3,33.3,0.48,0.16,0.0,0.0,0,0,Matches,0.0,0.0,0.0,saudi_shooting_clean.csv
529,Miguel Vianna,es ESP,DF,Al-Qadsiah,20.0,2005.0,0.2,0,0,0,,0.0,0.0,,,0,0,Matches,0.0,0.0,0.0,saudi_shooting_clean.csv
530,Miguel Vianna,es ESP,MF,Al-Hazem,20.0,2005.0,5.7,0,12,7,58.3,2.1,1.22,0.0,0.0,0,0,Matches,0.0,0.0,0.0,saudi_shooting_clean.csv
531,Mikel Villanueva,ve VEN,DF,Al-Fayha,32.0,1993.0,28.0,1,9,2,22.2,0.32,0.07,0.11,0.5,0,0,Matches,0.0,0.0,0.0,saudi_shooting_clean.csv
532,Stylianos Vrontis,cy CYP,MF,Al-Fayha,20.0,2004.0,3.9,0,0,0,,0.0,0.0,,,0,0,Matches,0.0,0.0,0.0,saudi_shooting_clean.csv
533,Mohammed Waheeb,sa KSA,"MF,DF",Al-Qadsiah,22.0,2002.0,27.6,3,45,11,24.4,1.63,0.4,0.07,0.27,0,0,Matches,0.0,0.0,0.0,saudi_shooting_clean.csv
534,Saleh Waheeb,sa KSA,"MF,FW",Al-Ahli,22.0,2002.0,8.6,1,21,9,42.9,2.44,1.05,0.05,0.11,0,0,Matches,0.0,0.0,0.0,saudi_shooting_clean.csv
535,Mohammed Waleed,sa KSA,DF,Al-Taawoun,24.0,2001.0,19.0,2,6,3,50.0,0.32,0.16,0.33,0.67,0,0,Matches,0.0,0.0,0.0,saudi_shooting_clean.csv
536,Mohammed Waleed,sa KSA,DF,Neom,24.0,2001.0,1.0,0,0,0,,0.0,0.0,,,0,0,Matches,0.0,0.0,0.0,saudi_shooting_clean.csv
537,Julian Weigl,de GER,MF,Al-Qadsiah,29.0,1995.0,24.9,1,9,1,11.1,0.36,0.04,0.11,1.0,0,0,Matches,0.0,0.0,0.0,saudi_shooting_clean.csv
538,Wesley,br BRA,MF,Al-Nassr,20.0,2005.0,4.3,1,5,3,60.0,1.17,0.7,0.2,0.33,0,0,Matches,0.0,0.0,0.0,saudi_shooting_clean.csv
539,Georginio Wijnaldum,nl NED,"MF,FW",Al-Ettifaq,34.0,1990.0,32.2,16,78,41,52.6,2.42,1.27,0.17,0.32,3,3,Matches,0.0,0.0,0.0,saudi_shooting_clean.csv
540,Ayman Yahya,sa KSA,"DF,MF",Al-Nassr,24.0,2001.0,13.9,2,19,8,42.1,1.37,0.58,0.11,0.25,0,0,Matches,0.0,0.0,0.0,saudi_shooting_clean.csv
541,Mohammed Al Yami,sa KSA,GK,Al-Hilal,27.0,1997.0,8.0,0,0,0,,0.0,0.0,,,0,0,Matches,0.0,0.0,0.0,saudi_shooting_clean.csv
542,Jawad El Yamiq,ma MAR,DF,Al-Najma,33.0,1992.0,5.8,0,5,0,0.0,0.86,0.0,0.0,,0,0,Matches,0.0,0.0,0.0,saudi_shooting_clean.csv
543,Saad Yaslam,sa KSA,DF,Al-Shabab,25.0,2000.0,30.0,1,11,5,45.5,0.37,0.17,0.09,0.2,0,0,Matches,0.0,0.0,0.0,saudi_shooting_clean.csv
544,Saad Yaslam,sa KSA,DF,Al-Ahli,25.0,2000.0,0.9,0,0,0,,0.0,0.0,,,0,0,Matches,0.0,0.0,0.0,saudi_shooting_clean.csv
545,Ali Al Youssef,,DF,Al-Fateh,,,0.0,0,0,0,,0.0,0.0,,,0,0,Matches,0.0,0.0,0.0,saudi_shooting_clean.csv
546,Zaydou Youssouf,km COM,MF,Al-Fateh,26.0,1999.0,30.4,2,26,10,38.5,0.86,0.33,0.08,0.2,0,0,Matches,0.0,0.0,0.0,saudi_shooting_clean.csv
547,Amar Al Yuhaybi,sa KSA,FW,Al-Qadsiah,19.0,2006.0,0.0,0,0,0,,0.0,0.0,,,0,0,Matches,0.0,0.0,0.0,saudi_shooting_clean.csv
