Rk,Player,Nation,Pos,Squad,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,Gls_1,Ast_1,G+A_1,G-PK_1,G+A-PK,Matches,xG,npxG,xAG,Sh,source_file
352,Henry Martín,mx MEX,FW,América,32.0,1992.0,8,4,376,4.2,0,1,1,0,0,1,0,0,0.0,0.24,0.24,0.0,0.24,Matches,0.0,0.0,0.0,0.0,liga_mx_standard_clean.csv
353,Guillermo Martínez Ayala,mx MEX,FW,UNAM,30.0,1995.0,26,13,1346,15.0,9,0,9,7,2,2,6,0,0.6,0.0,0.6,0.47,0.47,Matches,0.0,0.0,0.0,0.0,liga_mx_standard_clean.csv
354,Diego Martínez,mx MEX,FW,FC Juárez,21.0,2004.0,1,0,16,0.2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,Matches,0.0,0.0,0.0,0.0,liga_mx_standard_clean.csv
355,Emilio Martínez González,mx MEX,DF,Necaxa,22.0,2003.0,5,1,174,1.9,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,Matches,0.0,0.0,0.0,0.0,liga_mx_standard_clean.csv
356,Homer Martínez,co COL,MF,FC Juárez,27.0,1997.0,28,21,1754,19.5,0,1,1,0,0,0,8,0,0.0,0.05,0.05,0.0,0.05,Matches,0.0,0.0,0.0,0.0,liga_mx_standard_clean.csv
357,Josef Martínez,ve VEN,FW,Tijuana,32.0,1993.0,9,1,251,2.8,1,0,1,0,1,1,0,0,0.36,0.0,0.36,0.0,0.00,Matches,0.0,0.0,0.0,0.0,liga_mx_standard_clean.csv
358,Luca Martínez,mx MEX,FW,FC Juárez,24.0,2001.0,14,2,488,5.4,0,1,1,0,0,0,0,0,0.0,0.18,0.18,0.0,0.18,Matches,0.0,0.0,0.0,0.0,liga_mx_standard_clean.csv
359,Raúl Martínez,mx MEX,DF,Necaxa,22.0,2003.0,14,14,1143,12.7,0,0,0,0,0,0,3,0,0.0,0.0,0.0,0.0,0.00,Matches,0.0,0.0,0.0,0.0,liga_mx_standard_clean.csv
360,Alejandro Mayorga,mx MEX,DF,FC Juárez,28.0,1997.0,31,29,2641,29.3,0,2,2,0,0,0,8,0,0.0,0.07,0.07,0.0,0.07,Matches,0.0,0.0,0.0,0.0,liga_mx_standard_clean.csv
361,Alan Medina,mx MEX,MF,Querétaro,27.0,1997.0,4,0,76,0.8,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,Matches,0.0,0.0,0.0,0.0,liga_mx_standard_clean.csv
362,Alan Medina,mx MEX,MF,UNAM,27.0,1997.0,28,21,1798,20.0,4,4,8,4,0,0,4,0,0.2,0.2,0.4,0.2,0.40,Matches,0.0,0.0,0.0,0.0,liga_mx_standard_clean.csv
363,Diego Medina,mx MEX,MF,Santos Laguna,24.0,2001.0,16,0,236,2.6,0,1,1,0,0,0,0,0,0.0,0.38,0.38,0.0,0.38,Matches,0.0,0.0,0.0,0.0,liga_mx_standard_clean.csv
364,Jesús Medina,py PAR,"MF,FW",Atlético San Luis,28.0,1997.0,10,10,721,8.0,1,2,3,1,0,0,0,0,0.12,0.25,0.37,0.12,0.37,Matches,0.0,0.0,0.0,0.0,liga_mx_standard_clean.csv
365,Stefan Medina,co COL,DF,Monterrey,33.0,1992.0,24,20,1713,19.0,0,0,0,0,0,0,4,0,0.0,0.0,0.0,0.0,0.00,Matches,0.0,0.0,0.0,0.0,liga_mx_standard_clean.csv
366,Aaron Mejía Montoya,mx MEX,DF,Tijuana,24.0,2001.0,5,2,217,2.4,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,Matches,0.0,0.0,0.0,0.0,liga_mx_standard_clean.csv
367,Aaron Mejía Montoya,mx MEX,DF,América,24.0,2001.0,5,4,327,3.6,0,0,0,0,0,0,3,0,0.0,0.0,0.0,0.0,0.00,Matches,0.0,0.0,0.0,0.0,liga_mx_standard_clean.csv
368,Santiago Mele,uy URU,GK,Monterrey,27.0,1997.0,17,17,1530,17.0,0,0,0,0,0,0,2,0,0.0,0.0,0.0,0.0,0.00,Matches,0.0,0.0,0.0,0.0,liga_mx_standard_clean.csv
369,Bruno Méndez,uy URU,DF,Toluca,25.0,1999.0,24,19,1814,20.2,1,0,1,1,0,0,3,1,0.05,0.0,0.05,0.05,0.05,Matches,0.0,0.0,0.0,0.0,liga_mx_standard_clean.csv
370,Daniel Mendez,gt GUA,FW,Pachuca,19.0,2005.0,1,0,1,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,Matches,0.0,0.0,0.0,0.0,liga_mx_standard_clean.csv
371,Francisco Méndez,mx MEX,DF,Necaxa,20.0,2005.0,4,2,208,2.3,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.00,Matches,0.0,0.0,0.0,0.0,liga_mx_standard_clean.csv
372,Jaziel Mendoza,mx MEX,DF,Cruz Azul,20.0,2005.0,2,1,59,0.7,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.00,Matches,0.0,0.0,0.0,0.0,liga_mx_standard_clean.csv
373,Roberto Meraz,mx MEX,MF,Atlético San Luis,25.0,1999.0,15,6,649,7.2,0,0,0,0,0,0,2,0,0.0,0.0,0.0,0.0,0.00,Matches,0.0,0.0,0.0,0.0,liga_mx_standard_clean.csv
374,Roberto Meraz,mx MEX,MF,Mazatlán,25.0,1999.0,12,5,536,6.0,1,0,1,1,0,0,2,0,0.17,0.0,0.17,0.17,0.17,Matches,0.0,0.0,0.0,0.0,liga_mx_standard_clean.csv
375,Lucas Merolla,ar ARG,DF,Mazatlán,30.0,1995.0,27,23,1853,20.6,0,2,2,0,0,0,10,0,0.0,0.1,0.1,0.0,0.10,Matches,0.0,0.0,0.0,0.0,liga_mx_standard_clean.csv
376,Bruce El-Mesmari,mx MEX,MF,Querétaro,23.0,2002.0,1,0,20,0.2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,Matches,0.0,0.0,0.0,0.0,liga_mx_standard_clean.csv
377,Kevin Mier,co COL,GK,Cruz Azul,25.0,2000.0,20,20,1754,19.5,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,Matches,0.0,0.0,0.0,0.0,liga_mx_standard_clean.csv
378,Fernando Monárrez,mx MEX,"DF,MF",Puebla,26.0,1999.0,24,20,1698,18.9,1,3,4,0,1,2,6,1,0.05,0.16,0.21,0.0,0.16,Matches,0.0,0.0,0.0,0.0,liga_mx_standard_clean.csv
379,Monchu,es ESP,MF,FC Juárez,25.0,1999.0,12,11,866,9.6,1,0,1,1,0,0,1,1,0.1,0.0,0.1,0.1,0.10,Matches,0.0,0.0,0.0,0.0,liga_mx_standard_clean.csv
380,Ricardo Monreal,mx MEX,"MF,FW",Necaxa,24.0,2001.0,32,20,1760,19.6,4,2,6,3,1,1,6,1,0.2,0.1,0.31,0.15,0.26,Matches,0.0,0.0,0.0,0.0,liga_mx_standard_clean.csv
381,Pablo Monroy,mx MEX,"MF,FW",UNAM,23.0,2002.0,7,2,217,2.4,0,0,0,0,0,0,2,0,0.0,0.0,0.0,0.0,0.00,Matches,0.0,0.0,0.0,0.0,liga_mx_standard_clean.csv
382,Andres Montaño,mx MEX,MF,Cruz Azul,23.0,2002.0,8,2,187,2.1,2,0,2,2,0,0,0,0,0.96,0.0,0.96,0.96,0.96,Matches,0.0,0.0,0.0,0.0,liga_mx_standard_clean.csv
383,Elias Montiel,mx MEX,MF,Pachuca,19.0,2005.0,16,14,1218,13.5,2,3,5,2,0,0,1,0,0.15,0.22,0.37,0.15,0.37,Matches,0.0,0.0,0.0,0.0,liga_mx_standard_clean.csv
384,Adrián Mora,mx MEX,DF,Atlas,27.0,1997.0,16,14,1247,13.9,2,0,2,2,0,0,3,0,0.14,0.0,0.14,0.14,0.14,Matches,0.0,0.0,0.0,0.0,liga_mx_standard_clean.csv
385,Christopher Mora,mx MEX,DF,León,20.0,2005.0,1,1,67,0.7,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,Matches,0.0,0.0,0.0,0.0,liga_mx_standard_clean.csv
386,Gilberto Mora,mx MEX,"MF,FW",Tijuana,16.0,2008.0,17,14,1131,12.6,4,1,5,4,0,1,0,0,0.32,0.08,0.4,0.32,0.40,Matches,0.0,0.0,0.0,0.0,liga_mx_standard_clean.csv
387,Amaury Morales,mx MEX,"MF,DF",Cruz Azul,19.0,2005.0,17,3,413,4.6,1,1,2,1,0,0,0,0,0.22,0.22,0.44,0.22,0.44,Matches,0.0,0.0,0.0,0.0,liga_mx_standard_clean.csv
388,Robert Morales,py PAR,"FW,MF",Toluca,26.0,1999.0,15,6,639,7.1,3,3,6,3,0,0,0,0,0.42,0.42,0.85,0.42,0.85,Matches,0.0,0.0,0.0,0.0,liga_mx_standard_clean.csv
389,Robert Morales,py PAR,FW,UNAM,26.0,1999.0,17,16,1399,15.5,8,2,10,4,4,4,0,0,0.51,0.13,0.64,0.26,0.39,Matches,0.0,0.0,0.0,0.0,liga_mx_standard_clean.csv
390,Carlos Moreno,mx MEX,GK,Pachuca,27.0,1998.0,33,33,2969,33.0,0,0,0,0,0,0,8,1,0.0,0.0,0.0,0.0,0.00,Matches,0.0,0.0,0.0,0.0,liga_mx_standard_clean.csv
391,Héctor Moreno,mx MEX,"DF,MF",Monterrey,37.0,1988.0,6,3,260,2.9,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,Matches,0.0,0.0,0.0,0.0,liga_mx_standard_clean.csv
392,Iker Moreno,mx MEX,"DF,MF",Puebla,21.0,2003.0,21,16,1495,16.6,1,0,1,1,0,0,2,0,0.06,0.0,0.06,0.06,0.06,Matches,0.0,0.0,0.0,0.0,liga_mx_standard_clean.csv
393,Iván Moreno,mx MEX,"MF,DF",León,27.0,1998.0,33,25,1986,22.1,1,5,6,1,0,0,5,0,0.05,0.23,0.27,0.05,0.27,Matches,0.0,0.0,0.0,0.0,liga_mx_standard_clean.csv
394,Omar Moreno,mx MEX,MF,Mazatlán,20.0,2005.0,15,11,786,8.7,1,1,2,1,0,0,1,0,0.11,0.11,0.23,0.11,0.23,Matches,0.0,0.0,0.0,0.0,liga_mx_standard_clean.csv
395,Moises Mosquera,co COL,DF,FC Juárez,24.0,2001.0,27,27,2311,25.7,0,0,0,0,0,0,4,0,0.0,0.0,0.0,0.0,0.00,Matches,0.0,0.0,0.0,0.0,liga_mx_standard_clean.csv
396,Joaquín Moxica,mx MEX,FW,Monterrey,19.0,2006.0,10,1,178,2.0,1,0,1,1,0,0,0,0,0.51,0.0,0.51,0.51,0.51,Matches,0.0,0.0,0.0,0.0,liga_mx_standard_clean.csv
397,Franco Moyano,ar ARG,MF,Puebla,27.0,1997.0,8,6,456,5.1,0,1,1,0,0,0,2,0,0.0,0.2,0.2,0.0,0.20,Matches,0.0,0.0,0.0,0.0,liga_mx_standard_clean.csv
398,Alan Mozo,mx MEX,MF,Guadalajara,28.0,1997.0,3,1,139,1.5,0,1,1,0,0,0,1,0,0.0,0.65,0.65,0.0,0.65,Matches,0.0,0.0,0.0,0.0,liga_mx_standard_clean.csv
399,Alan Mozo,mx MEX,DF,Pachuca,28.0,1997.0,3,3,221,2.5,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.00,Matches,0.0,0.0,0.0,0.0,liga_mx_standard_clean.csv
400,Santiago Muñóz,mx MEX,"MF,FW",Atlético San Luis,22.0,2002.0,12,3,349,3.9,0,2,2,0,0,0,0,0,0.0,0.52,0.52,0.0,0.52,Matches,0.0,0.0,0.0,0.0,liga_mx_standard_clean.csv
401,Eduardo Mustre,mx MEX,FW,Puebla,22.0,2003.0,5,0,19,0.2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,Matches,0.0,0.0,0.0,0.0,liga_mx_standard_clean.csv
402,Ronaldo Nájera,mx MEX,MF,Atlético San Luis,22.0,2003.0,3,1,110,1.2,1,0,1,1,0,0,0,0,0.82,0.0,0.82,0.82,0.82,Matches,0.0,0.0,0.0,0.0,liga_mx_standard_clean.csv
403,Eduardo Navarro,mx MEX,DF,Puebla,21.0,2004.0,24,22,1776,19.7,0,0,0,0,0,0,6,0,0.0,0.0,0.0,0.0,0.00,Matches,0.0,0.0,0.0,0.0,liga_mx_standard_clean.csv
404,Keylor Navas,cr CRC,GK,UNAM,38.0,1986.0,31,31,2790,31.0,0,0,0,0,0,0,5,0,0.0,0.0,0.0,0.0,0.00,Matches,0.0,0.0,0.0,0.0,liga_mx_standard_clean.csv
405,Francisco Nevarez,mx MEX,DF,FC Juárez,24.0,2000.0,19,12,1227,13.6,2,1,3,2,0,0,4,0,0.15,0.07,0.22,0.15,0.22,Matches,0.0,0.0,0.0,0.0,liga_mx_standard_clean.csv
406,Shamar Nicholson,jm JAM,FW,Tijuana,28.0,1997.0,10,4,388,4.3,1,0,1,1,0,0,0,0,0.23,0.0,0.23,0.23,0.23,Matches,0.0,0.0,0.0,0.0,liga_mx_standard_clean.csv
407,Lucas Ocampos,ar ARG,MF,Monterrey,31.0,1994.0,27,17,1565,17.4,7,6,13,4,3,3,6,0,0.4,0.35,0.75,0.23,0.58,Matches,0.0,0.0,0.0,0.0,liga_mx_standard_clean.csv
408,Alberto Ocejo,mx MEX,FW,Santos Laguna,27.0,1998.0,22,9,881,9.8,4,2,6,4,0,1,3,1,0.41,0.2,0.61,0.41,0.61,Matches,0.0,0.0,0.0,0.0,liga_mx_standard_clean.csv
409,Diego Ochoa,mx MEX,DF,FC Juárez,20.0,2005.0,5,3,275,3.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,Matches,0.0,0.0,0.0,0.0,liga_mx_standard_clean.csv
410,Agustín Oliveros,uy URU,DF,Necaxa,26.0,1998.0,23,23,2007,22.3,2,1,3,2,0,0,3,1,0.09,0.04,0.13,0.09,0.13,Matches,0.0,0.0,0.0,0.0,liga_mx_standard_clean.csv
411,Luca Orellano,ar ARG,"MF,FW",Monterrey,25.0,2000.0,14,11,1039,11.5,3,4,7,3,0,0,1,0,0.26,0.35,0.61,0.26,0.61,Matches,0.0,0.0,0.0,0.0,liga_mx_standard_clean.csv
412,Alejandro Organista,mx MEX,MF,Puebla,25.0,2000.0,34,27,2267,25.2,1,1,2,1,0,0,5,0,0.04,0.04,0.08,0.04,0.08,Matches,0.0,0.0,0.0,0.0,liga_mx_standard_clean.csv
413,Efraín Orona,mx MEX,DF,Puebla,26.0,1999.0,12,8,733,8.1,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.00,Matches,0.0,0.0,0.0,0.0,liga_mx_standard_clean.csv
414,Efraín Orona,mx MEX,DF,Santos Laguna,26.0,1999.0,12,7,692,7.7,0,0,0,0,0,0,3,0,0.0,0.0,0.0,0.0,0.00,Matches,0.0,0.0,0.0,0.0,liga_mx_standard_clean.csv
415,Jesús Orozco,mx MEX,DF,Cruz Azul,23.0,2002.0,12,8,791,8.8,1,1,2,1,0,0,2,2,0.11,0.11,0.23,0.11,0.23,Matches,0.0,0.0,0.0,0.0,liga_mx_standard_clean.csv
416,Ralph Orquin,us USA,"MF,DF",América,22.0,2003.0,2,2,173,1.9,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,Matches,0.0,0.0,0.0,0.0,liga_mx_standard_clean.csv
417,Carlos Orrantía,mx MEX,DF,Atlas,34.0,1991.0,6,1,102,1.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,Matches,0.0,0.0,0.0,0.0,liga_mx_standard_clean.csv
418,Érick Orta,mx MEX,DF,Toluca,18.0,2007.0,1,1,62,0.7,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,Matches,0.0,0.0,0.0,0.0,liga_mx_standard_clean.csv
419,Haret Ortega,mx MEX,DF,Santos Laguna,25.0,2000.0,21,20,1752,19.5,1,0,1,1,0,0,8,2,0.05,0.0,0.05,0.05,0.05,Matches,0.0,0.0,0.0,0.0,liga_mx_standard_clean.csv
420,Pablo Ortiz,mx MEX,DF,Tijuana,23.0,2002.0,15,10,979,10.9,0,1,1,0,0,0,4,0,0.0,0.09,0.09,0.0,0.09,Matches,0.0,0.0,0.0,0.0,liga_mx_standard_clean.csv
421,Ebere Osinachi,ng NGA,"FW,MF",Cruz Azul,27.0,1998.0,10,1,291,3.2,1,0,1,1,0,0,0,0,0.31,0.0,0.31,0.31,0.31,Matches,0.0,0.0,0.0,0.0,liga_mx_standard_clean.csv
422,Diogo Osmar Bagüí,ec ECU,DF,Tijuana,20.0,2005.0,1,0,19,0.2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,Matches,0.0,0.0,0.0,0.0,liga_mx_standard_clean.csv
423,Josué Ovalle,cl CHI,MF,Mazatlán,25.0,2000.0,12,10,821,9.1,5,1,6,5,0,0,1,0,0.55,0.11,0.66,0.55,0.66,Matches,0.0,0.0,0.0,0.0,liga_mx_standard_clean.csv
424,Juan Pablo Vargas,cr CRC,DF,Puebla,30.0,1995.0,14,14,1260,14.0,1,0,1,1,0,0,0,0,0.07,0.0,0.07,0.07,0.07,Matches,0.0,0.0,0.0,0.0,liga_mx_standard_clean.csv
425,Juan Pablo Vigón,mx MEX,MF,UANL,34.0,1991.0,17,3,354,3.9,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,Matches,0.0,0.0,0.0,0.0,liga_mx_standard_clean.csv
426,Rodrigo Pachuca,mx MEX,DF,Puebla,20.0,2005.0,20,10,994,11.0,1,1,2,1,0,0,2,1,0.09,0.09,0.18,0.09,0.18,Matches,0.0,0.0,0.0,0.0,liga_mx_standard_clean.csv
427,Germán Padilla,mx MEX,MF,Tijuana,17.0,2007.0,1,0,10,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,Matches,0.0,0.0,0.0,0.0,liga_mx_standard_clean.csv
428,Yael Padilla,mx MEX,MF,Guadalajara,19.0,2005.0,11,0,150,1.7,1,0,1,1,0,0,0,0,0.6,0.0,0.6,0.6,0.60,Matches,0.0,0.0,0.0,0.0,liga_mx_standard_clean.csv
429,Joshua Palacios,mx MEX,MF,Necaxa,18.0,2007.0,1,0,12,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,Matches,0.0,0.0,0.0,0.0,liga_mx_standard_clean.csv
430,Kevin Palacios,co COL,"MF,FW",Santos Laguna,25.0,2000.0,22,15,1309,14.5,2,2,4,2,0,0,2,0,0.14,0.14,0.28,0.14,0.28,Matches,0.0,0.0,0.0,0.0,liga_mx_standard_clean.csv
431,Agustín Palavecino,ar ARG,MF,Cruz Azul,28.0,1996.0,16,15,1265,14.1,5,3,8,5,0,0,5,0,0.36,0.21,0.57,0.36,0.57,Matches,0.0,0.0,0.0,0.0,liga_mx_standard_clean.csv
432,Agustín Palavecino,ar ARG,MF,Necaxa,28.0,1996.0,16,16,1403,15.6,2,2,4,1,1,1,5,0,0.13,0.13,0.26,0.06,0.19,Matches,0.0,0.0,0.0,0.0,liga_mx_standard_clean.csv
433,José Paradela,ar ARG,"MF,FW",Cruz Azul,26.0,1998.0,34,32,2494,27.7,9,8,17,9,0,1,4,0,0.32,0.29,0.61,0.32,0.61,Matches,0.0,0.0,0.0,0.0,liga_mx_standard_clean.csv
434,Bernardo Parra,mx MEX,MF,Querétaro,20.0,2005.0,12,5,431,4.8,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.00,Matches,0.0,0.0,0.0,0.0,liga_mx_standard_clean.csv
435,Bernardo Parra,mx MEX,MF,UANL,20.0,2005.0,10,7,576,6.4,0,1,1,0,0,0,1,0,0.0,0.16,0.16,0.0,0.16,Matches,0.0,0.0,0.0,0.0,liga_mx_standard_clean.csv
436,Rodrigo Parra,mx MEX,GK,UNAM,17.0,2007.0,2,2,180,2.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,Matches,0.0,0.0,0.0,0.0,liga_mx_standard_clean.csv
437,Edson Partida,mx MEX,MF,Querétaro,27.0,1997.0,3,1,114,1.3,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,Matches,0.0,0.0,0.0,0.0,liga_mx_standard_clean.csv
438,Raúl Patrón,mx MEX,DF,Atlético San Luis,21.0,2004.0,1,0,1,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,Matches,0.0,0.0,0.0,0.0,liga_mx_standard_clean.csv
439,Paulinho,pt POR,FW,Toluca,32.0,1992.0,27,23,2018,22.4,18,4,22,17,1,1,4,0,0.8,0.18,0.98,0.76,0.94,Matches,0.0,0.0,0.0,0.0,liga_mx_standard_clean.csv
440,Pedro Pedraza,mx MEX,MF,Pachuca,25.0,2000.0,19,13,945,10.5,0,0,0,0,0,0,8,0,0.0,0.0,0.0,0.0,0.00,Matches,0.0,0.0,0.0,0.0,liga_mx_standard_clean.csv
441,João Pedro,it ITA,FW,Atlético San Luis,33.0,1992.0,34,34,3029,33.7,26,1,27,18,8,8,6,1,0.77,0.03,0.8,0.53,0.56,Matches,0.0,0.0,0.0,0.0,liga_mx_standard_clean.csv
442,Federico Pereira,uy URU,DF,Toluca,25.0,2000.0,28,25,2230,24.8,2,0,2,2,0,0,7,0,0.08,0.0,0.08,0.08,0.08,Matches,0.0,0.0,0.0,0.0,liga_mx_standard_clean.csv
443,Aldahir Perez,mx MEX,"MF,FW",Tijuana,20.0,2004.0,3,2,107,1.2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,Matches,0.0,0.0,0.0,0.0,liga_mx_standard_clean.csv
444,Aldahir Perez,mx MEX,FW,Querétaro,20.0,2004.0,7,1,177,2.0,1,0,1,1,0,0,0,0,0.51,0.0,0.51,0.51,0.51,Matches,0.0,0.0,0.0,0.0,liga_mx_standard_clean.csv
445,Sebastián Pérez Bouquet,mx MEX,MF,Atlético San Luis,22.0,2003.0,19,15,1078,12.0,2,3,5,2,0,0,2,0,0.17,0.25,0.42,0.17,0.42,Matches,0.0,0.0,0.0,0.0,liga_mx_standard_clean.csv
446,Geovanni Pérez,mx MEX,DF,Santos Laguna,19.0,2005.0,7,4,392,4.4,1,0,1,1,0,0,0,0,0.23,0.0,0.23,0.23,0.23,Matches,0.0,0.0,0.0,0.0,liga_mx_standard_clean.csv
447,Jonathan Perez,mx MEX,MF,Guadalajara,22.0,2003.0,1,0,13,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,Matches,0.0,0.0,0.0,0.0,liga_mx_standard_clean.csv
448,Pavel Pérez,mx MEX,MF,Toluca,27.0,1998.0,15,9,791,8.8,0,1,1,0,0,0,1,0,0.0,0.11,0.11,0.0,0.11,Matches,0.0,0.0,0.0,0.0,liga_mx_standard_clean.csv
449,Pavel Pérez,mx MEX,"MF,FW",Necaxa,27.0,1998.0,17,7,711,7.9,2,0,2,2,0,0,0,0,0.25,0.0,0.25,0.25,0.25,Matches,0.0,0.0,0.0,0.0,liga_mx_standard_clean.csv
450,Eduardo Pérez Reyes,mx MEX,FW,Querétaro,32.0,1993.0,8,2,180,2.0,0,1,1,0,0,0,0,0,0.0,0.5,0.5,0.0,0.50,Matches,0.0,0.0,0.0,0.0,liga_mx_standard_clean.csv
451,Jonathan Perlaza,ec ECU,"DF,MF",Querétaro,27.0,1997.0,13,7,721,8.0,1,1,2,1,0,0,2,0,0.12,0.12,0.25,0.12,0.25,Matches,0.0,0.0,0.0,0.0,liga_mx_standard_clean.csv
452,Yan Phillipe,br BRA,"MF,FW",Atlético San Luis,21.0,2004.0,10,6,520,5.8,0,0,0,0,0,0,2,0,0.0,0.0,0.0,0.0,0.00,Matches,0.0,0.0,0.0,0.0,liga_mx_standard_clean.csv
453,Kevin Picón,mx MEX,DF,Santos Laguna,21.0,2004.0,12,10,830,9.2,0,0,0,0,0,0,4,1,0.0,0.0,0.0,0.0,0.00,Matches,0.0,0.0,0.0,0.0,liga_mx_standard_clean.csv
454,Jesús Piñuelas,mx MEX,DF,Querétaro,27.0,1998.0,3,2,206,2.3,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,Matches,0.0,0.0,0.0,0.0,liga_mx_standard_clean.csv
455,Gonzalo Piovi,ar ARG,DF,Cruz Azul,30.0,1994.0,29,29,2505,27.8,0,2,2,0,0,0,10,0,0.0,0.07,0.07,0.0,0.07,Matches,0.0,0.0,0.0,0.0,liga_mx_standard_clean.csv
456,Rodolfo Pizarro,mx MEX,MF,FC Juárez,31.0,1994.0,31,21,1873,20.8,4,2,6,4,0,0,3,0,0.19,0.1,0.29,0.19,0.29,Matches,0.0,0.0,0.0,0.0,liga_mx_standard_clean.csv
457,Jackson Porozo,ec ECU,DF,Tijuana,24.0,2000.0,33,33,2938,32.6,2,0,2,2,0,0,8,1,0.06,0.0,0.06,0.06,0.06,Matches,0.0,0.0,0.0,0.0,liga_mx_standard_clean.csv
458,Osvaldo Rodríguez del Portal,mx MEX,DF,UANL,28.0,1996.0,7,4,326,3.6,0,1,1,0,0,0,0,0,0.0,0.28,0.28,0.0,0.28,Matches,0.0,0.0,0.0,0.0,liga_mx_standard_clean.csv
459,Walter Portales,us USA,DF,Puebla,21.0,2004.0,4,4,244,2.7,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,Matches,0.0,0.0,0.0,0.0,liga_mx_standard_clean.csv
460,Adonis Preciado,ec ECU,"MF,FW",Tijuana,28.0,1997.0,32,20,1921,21.3,3,2,5,2,1,2,4,0,0.14,0.09,0.23,0.09,0.19,Matches,0.0,0.0,0.0,0.0,liga_mx_standard_clean.csv
461,Ronaldo Prieto,mx MEX,"DF,MF",Santos Laguna,28.0,1997.0,1,0,9,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,Matches,0.0,0.0,0.0,0.0,liga_mx_standard_clean.csv
462,Alan Pulido,mx MEX,MF,Guadalajara,34.0,1991.0,5,2,248,2.8,0,0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,0.00,Matches,0.0,0.0,0.0,0.0,liga_mx_standard_clean.csv
463,Francisco Pumpido,mx MEX,DF,Toluca,20.0,2004.0,1,1,45,0.5,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,Matches,0.0,0.0,0.0,0.0,liga_mx_standard_clean.csv
464,Piero Quispe,pe PER,MF,UNAM,23.0,2001.0,6,2,203,2.3,0,0,0,0,0,0,2,0,0.0,0.0,0.0,0.0,0.00,Matches,0.0,0.0,0.0,0.0,liga_mx_standard_clean.csv
465,Alonso Ramírez,mx MEX,MF,Puebla,23.0,2001.0,15,10,976,10.8,0,0,0,0,0,0,4,0,0.0,0.0,0.0,0.0,0.00,Matches,0.0,0.0,0.0,0.0,liga_mx_standard_clean.csv
466,Alonso Ramírez,mx MEX,MF,Atlas,23.0,2001.0,3,2,192,2.1,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.00,Matches,0.0,0.0,0.0,0.0,liga_mx_standard_clean.csv
467,Dennis Ramirez,mx MEX,MF,UNAM,18.0,2007.0,3,0,30,0.3,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,Matches,0.0,0.0,0.0,0.0,liga_mx_standard_clean.csv
468,Jonatan Ramirez,mx MEX,FW,Pachuca,18.0,2007.0,1,0,4,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,Matches,0.0,0.0,0.0,0.0,liga_mx_standard_clean.csv
469,Miguel Ramírez,us USA,"MF,DF",Puebla,23.0,2002.0,16,7,651,7.2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,Matches,0.0,0.0,0.0,0.0,liga_mx_standard_clean.csv
